experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,argmin_class_host,n,ks_stat,ks_p,mean_gap_x_rate,expected_mean,note
run5-tbt-2s,nazionale,1,2,none,true,37,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,38,m1,10,0.32308114,0.1985714,0.64859077,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,38,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,39,m1,6,0.50680871,0.05969762,0.4698006,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,39,m2,6,0.53426124,0.04002536,1.84412405,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,40,m2,4,0.38274714,0.49357582,1.23063586,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,40,m1,7,0.25422073,0.66878106,0.94800565,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,40,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,41,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,41,m1,8,0.31206015,0.34343706,1.05752891,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,41,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,42,m1,10,0.34333246,0.14814448,1.2594914,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,42,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,42,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,43,m2,4,0.33432061,0.65868887,0.72463064,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,43,m1,8,0.22287722,0.74550919,0.79064146,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,44,m3,3,0.35093639,0.730282,0.59402692,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,44,m1,5,0.33086962,0.54240454,0.58178042,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,44,m2,4,0.56239827,0.1030469,0.29049667,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,45,m1,8,0.25173741,0.6051878,0.76682509,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,45,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,45,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,46,m2,4,0.29116034,0.79766176,0.74265937,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,46,m1,8,0.29624652,0.40535623,1.19802574,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,47,m1,9,0.51176678,0.01033692,0.66921312,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,47,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,47,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,48,m1,8,0.32786144,0.28795794,1.25650991,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,48,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,48,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,49,m1,10,0.27056727,0.38653709,1.38743087,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,49,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,50,m2,7,0.19186859,0.91864141,0.76279081,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,50,m1,5,0.457855,0.17897213,1.41346399,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,51,m1,8,0.20449076,0.82965854,0.83480344,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,51,m2,4,0.66017254,0.03050054,2.42111466,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,52,m1,8,0.23630961,0.6798173,0.85843452,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,52,m2,3,0.72252841,0.04272535,0.2381458,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,52,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,53,m1,9,0.29557394,0.34137453,1.40216989,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,53,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,53,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,54,m1,8,0.30404824,0.37404695,1.13272933,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,54,m2,4,0.60540365,0.06313112,1.25351577,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,55,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,nazionale,1,2,none,true,55,m1,10,0.31524778,0.22121578,1.04035706,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,all,m1,302,0.03339151,0.87784933,0.94921935,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,all,m2,118,0.06319778,0.70931981,0.94317681,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,nazionale,1,2,none,true,all,m3,39,0.14803247,0.3270075,0.96966152,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
