sample_height,host,balance_gas
487,m1,120.7784
487,m2,115.9123
487,m3,26.1294
487,ca,49.3564
489,c1,66.0682
489,c2,77.3478
489,c3,82.9586
489,c4,86.3252
489,c5,89.0192
489,m1,121.003
489,m2,115.9123
489,m3,26.4102
489,ca,49.3564
491,c1,65.9
491,c2,77.1794
491,c3,82.8462
491,c4,86.269
491,c5,88.9632
491,m1,121.003
491,m2,115.9123
491,m3,26.9716
491,ca,49.3564
493,c1,65.6752
493,c2,77.067
493,c3,82.7338
493,c4,86.1568
493,c5,88.9072
493,m1,121.9574
493,m2,115.9123
493,m3,26.9716
493,ca,49.3564
496,c1,65.4508
496,c2,76.8986
496,c3,82.6214
496,c4,86.0444
496,c5,88.795
496,m1,122.4066
496,m2,115.9123
496,m3,26.9716
496,ca,49.3564
498,c1,65.226
498,c2,76.7862
498,c3,82.509
498,c4,85.9882
498,c5,88.7388
498,m1,122.6874
498,m2,116.0807
498,m3,26.9716
498,ca,49.3564
501,c1,65.0014
501,c2,76.6178
501,c3,82.3968
501,c4,85.8758
501,c5,88.6828
501,m1,7.6194
501,m2,47.6547
501,m3,21.4007
501,ca,49.3564
505,c1,64.833
505,c2,76.4494
505,c3,82.2846
505,c4,85.8196
505,c5,88.6266
505,m1,109.5126
505,m2,47.5781
505,m3,21.2945
505,ca,49.3564
507,c1,64.6084
507,c2,76.3372
507,c3,82.2284
507,c4,85.7074
507,c5,88.5704
507,m1,110.3068
507,m2,47.5781
507,m3,21.2945
507,ca,49.3564
509,c1,64.3836
509,c2,76.1688
509,c3,82.116
509,c4,85.6512
509,c5,88.458
509,m1,110.8124
509,m2,47.5781
509,m3,21.2945
509,ca,49.3564
512,c1,64.1594
512,c2,76.0568
512,c3,82.0038
512,c4,85.5388
512,c5,88.402
512,m1,111.318
512,m2,47.8585
512,m3,21.2945
512,ca,49.3564
514,c1,63.935
514,c2,75.8884
514,c3,81.8916
514,c4,85.4826
514,c5,88.346
514,m1,111.6546
514,m2,47.8585
514,m3,21.4627
514,ca,49.3564
517,c1,63.7108
517,c2,75.776
517,c3,81.7794
517,c4,85.3702
517,c5,88.2898
517,m1,112.4404
517,m2,47.8585
517,m3,21.4627
517,ca,49.3564
520,c1,63.5424
520,c2,75.6074
520,c3,81.667
520,c4,85.3142
520,c5,88.1774
520,m1,111.3486
520,m2,47.8585
520,m3,21.4627
520,ca,49.3564
523,c1,63.318
523,c2,75.495
523,c3,81.5546
523,c4,85.2018
523,c5,88.1212
523,m1,113.6194
523,m2,47.8585
523,m3,21.4627
523,ca,49.3564
526,c1,63.0932
526,c2,75.3268
526,c3,81.4422
526,c4,85.1458
526,c5,88.065
526,m1,114.293
526,m2,47.8585
526,m3,21.4627
526,ca,49.3564
529,c1,62.8686
529,c2,75.2144
529,c3,81.3298
529,c4,85.0334
529,c5,88.0088
529,m1,114.5738
529,m2,48.3081
529,m3,21.4627
529,ca,49.3564
531,c1,62.644
531,c2,75.046
531,c3,81.2176
531,c4,84.9774
531,c5,87.9528
531,m1,114.5738
531,m2,48.3081
531,m3,21.9679
531,ca,49.3564
533,c1,62.4756
533,c2,74.8776
533,c3,81.1052
533,c4,84.865
533,c5,87.8404
533,m1,115.1914
533,m2,48.3081
533,m3,21.9679
533,ca,49.3564
537,c1,62.251
537,c2,74.7654
537,c3,81.0492
537,c4,84.8088
537,c5,87.7842
537,m1,115.8652
537,m2,48.3081
537,m3,21.9679
537,ca,49.3564
540,c1,62.0264
540,c2,74.597
540,c3,80.937
540,c4,84.6966
540,c5,87.728
540,m1,116.1456
540,m2,48.4765
540,m3,21.9679
540,ca,49.3564
543,c1,61.8018
543,c2,74.4848
543,c3,80.8248
543,c4,84.5842
543,c5,87.6718
543,m1,116.8758
543,m2,48.4765
543,m3,21.9679
543,ca,49.3564
545,c1,61.5772
545,c2,74.3164
545,c3,80.7124
545,c4,84.528
545,c5,87.5594
545,m1,117.1002
545,m2,48.7575
545,m3,21.9679
545,ca,49.3564
548,c1,61.4088
548,c2,74.204
548,c3,80.6002
548,c4,84.4156
548,c5,87.5032
548,m1,117.6618
548,m2,48.9259
548,m3,21.9679
548,ca,49.3564
551,c1,61.1842
551,c2,74.0354
551,c3,80.4878
551,c4,84.3596
551,c5,87.4472
551,m1,118.055
551,m2,48.9259
551,m3,22.0803
551,ca,49.3564
554,c1,60.9596
554,c2,73.9232
554,c3,80.3758
554,c4,84.2472
554,c5,87.391
554,m1,118.5602
554,m2,49.0943
554,m3,22.0803
554,ca,49.3564
556,c1,60.7348
556,c2,73.7552
556,c3,80.2636
556,c4,84.1912
556,c5,87.3348
556,m1,119.2336
556,m2,49.0943
556,m3,22.0803
556,ca,49.3564
559,c1,60.51
559,c2,73.6428
559,c3,80.1512
559,c4,84.0788
559,c5,87.2226
559,m1,119.4582
559,m2,49.3747
559,m3,22.0803
559,ca,49.3564
562,c1,60.3414
562,c2,73.4744
562,c3,80.0388
562,c4,84.0228
562,c5,87.1664
562,m1,120.2448
562,m2,49.3747
562,m3,22.0803
562,ca,49.3564
565,c1,60.117
565,c2,73.3622
565,c3,79.9826
565,c4,83.9104
565,c5,87.1104
565,m1,120.6936
565,m2,49.3747
565,m3,22.0803
565,ca,49.3564
568,c1,59.8924
568,c2,73.1938
568,c3,79.8704
568,c4,83.8542
568,c5,87.0544
568,m1,121.5358
568,m2,49.3747
568,m3,22.0803
568,ca,49.3564
570,c1,59.6678
570,c2,73.0814
570,c3,79.758
570,c4,83.7418
570,c5,86.9982
570,m1,121.648
570,m2,49.6557
570,m3,22.0803
570,ca,49.3564
572,c1,59.443
572,c2,72.9128
572,c3,79.6456
572,c4,83.6856
572,c5,86.8858
572,m1,121.8166
572,m2,49.9365
572,m3,22.0803
572,ca,49.3564
576,c1,59.2746
576,c2,72.7444
576,c3,79.5332
576,c4,83.5732
576,c5,86.8296
576,m1,122.4908
576,m2,50.1051
576,m3,22.0803
576,ca,49.3564
579,c1,59.0502
579,c2,72.632
579,c3,79.421
579,c4,83.517
579,c5,86.7736
579,m1,122.9402
579,m2,50.3857
579,m3,22.0803
579,ca,49.3564
582,c1,58.8258
582,c2,72.4636
582,c3,79.3086
582,c4,83.4046
582,c5,86.7174
582,m1,123.1084
582,m2,50.8347
582,m3,22.0803
582,ca,49.3564
585,c1,58.601
585,c2,72.3514
585,c3,79.1964
585,c4,83.3484
585,c5,86.605
585,m1,123.4456
585,m2,51.1717
585,m3,22.0803
585,ca,49.3564
589,c1,58.3766
589,c2,72.1828
589,c3,79.084
589,c4,83.236
589,c5,86.549
589,m1,123.951
589,m2,51.1717
589,m3,22.0803
589,ca,49.3564
591,c1,58.208
591,c2,72.0704
591,c3,78.9716
591,c4,83.18
591,c5,86.4928
591,m1,124.1756
591,m2,51.3401
591,m3,22.0803
591,ca,49.3564
594,c1,57.9832
594,c2,71.9018
594,c3,78.9154
594,c4,83.068
594,c5,86.4368
594,m1,124.5126
594,m2,51.3401
594,m3,22.4173
594,ca,49.3564
597,c1,57.7588
597,c2,71.7896
597,c3,78.8032
597,c4,83.0118
597,c5,86.3806
597,m1,124.7372
597,m2,51.5645
597,m3,22.6981
597,ca,49.3564
600,c1,57.5342
600,c2,71.621
600,c3,78.6908
600,c4,82.8994
600,c5,86.2686
600,m1,125.2984
600,m2,51.5645
600,m3,22.6981
600,ca,49.3564
602,c1,57.3094
602,c2,71.5088
602,c3,78.5786
602,c4,82.8432
602,c5,86.2124
602,m1,8.5131
602,m2,22.0284
602,m3,18.5133
602,ca,49.3564
605,c1,57.141
605,c2,71.3404
605,c3,78.4664
605,c4,82.7308
605,c5,86.1562
605,m1,109.3397
605,m2,21.9222
605,m3,118.4367
605,ca,49.3564
