height,epoch,in_setup,host,address,score_raw,delay_logged_s,start_in_s,log_timestamp,duplicate_index,source_file,source_line
187,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,5.86196477e-06,14.696,14.696,2000-01-01 00:31:36,0,run/data/m2/debug.log,4954
187,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,3.56246618e-05,14.817,14.817,2000-01-01 00:31:37,0,run/data/m3/debug.log,1656
188,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,1.60118533e-07,5.986,5.986,2000-01-01 00:31:49,0,run/data/m1/debug.log,8190
188,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,9.19267512e-06,14.840,14.840,2000-01-01 00:31:50,0,run/data/m2/debug.log,4969
188,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,1.76285009e-05,14.850,14.850,2000-01-01 00:31:50,0,run/data/m3/debug.log,1671
189,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,3.33170176e-07,7.185,7.185,2000-01-01 00:31:56,0,run/data/m1/debug.log,8222
189,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,9.89105194e-07,10.218,10.218,2000-01-01 00:31:57,0,run/data/m2/debug.log,4984
189,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,3.0328702e-05,14.967,14.967,2000-01-01 00:31:57,0,run/data/m3/debug.log,1686
190,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,8.06870879e-07,9.653,9.653,2000-01-01 00:32:03,0,run/data/m1/debug.log,8310
190,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,3.61722751e-06,14.444,14.444,2000-01-01 00:32:04,0,run/data/m2/debug.log,4999
190,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,3.12159751e-05,15.100,15.100,2000-01-01 00:32:04,0,run/data/m3/debug.log,1701
191,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,3.051498e-07,7.236,7.236,2000-01-01 00:32:13,0,run/data/m1/debug.log,8636
191,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,1.4983537e-05,15.183,15.183,2000-01-01 00:32:14,0,run/data/m2/debug.log,5014
191,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,3.67499975e-06,14.555,14.555,2000-01-01 00:32:14,0,run/data/m3/debug.log,1716
192,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,6.57595334e-07,9.055,9.055,2000-01-01 00:32:21,0,run/data/m1/debug.log,8923
192,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,9.86362857e-07,10.391,10.391,2000-01-01 00:32:22,0,run/data/m2/debug.log,5029
192,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,2.31340465e-05,15.150,15.150,2000-01-01 00:32:22,0,run/data/m3/debug.log,1731
193,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,6.00129877e-07,8.735,8.735,2000-01-01 00:32:31,0,run/data/m1/debug.log,9108
193,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,2.76524698e-06,13.853,13.853,2000-01-01 00:32:32,0,run/data/m2/debug.log,5047
193,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,3.97591813e-05,15.100,15.100,2000-01-01 00:32:32,0,run/data/m3/debug.log,1749
194,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,7.98018337e-07,9.616,9.616,2000-01-01 00:32:40,0,run/data/m1/debug.log,9550
194,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,1.93469586e-06,12.770,12.770,2000-01-01 00:32:41,0,run/data/m2/debug.log,5062
194,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,8.42054047e-06,15.082,15.082,2000-01-01 00:32:41,0,run/data/m3/debug.log,1764
195,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,2.81709756e-07,7.028,7.028,2000-01-01 00:32:49,0,run/data/m1/debug.log,10200
195,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,5.28768163e-07,8.401,8.401,2000-01-01 00:32:50,0,run/data/m2/debug.log,5077
195,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,2.74346854e-05,15.117,15.117,2000-01-01 00:32:51,0,run/data/m3/debug.log,1779
196,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,7.15964731e-06,15.138,15.138,2000-01-01 00:32:57,0,run/data/m1/debug.log,10776
196,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,3.97438984e-07,7.769,7.769,2000-01-01 00:32:58,0,run/data/m2/debug.log,5092
196,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,1.04957068e-05,15.180,15.180,2000-01-01 00:32:58,0,run/data/m3/debug.log,1794
197,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,3.5956599e-09,5.177,5.177,2000-01-01 00:33:08,0,run/data/m1/debug.log,10791
197,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,7.46288158e-06,15.114,15.114,2000-01-01 00:33:07,0,run/data/m2/debug.log,5809
197,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,3.93483903e-05,15.150,15.150,2000-01-01 00:33:08,0,run/data/m3/debug.log,1809
198,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,1.56654258e-07,6.346,6.346,2000-01-01 00:33:14,0,run/data/m1/debug.log,10838
198,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,3.9442897e-06,14.720,14.720,2000-01-01 00:33:15,0,run/data/m2/debug.log,5824
198,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,1.19436194e-05,15.232,15.232,2000-01-01 00:33:15,0,run/data/m3/debug.log,1824
199,2,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,7.79599482e-07,9.707,9.707,2000-01-01 00:33:20,0,run/data/m1/debug.log,11194
199,2,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,3.60230707e-06,14.603,14.603,2000-01-01 00:33:21,0,run/data/m2/debug.log,5839
199,2,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,3.37305236e-05,15.267,15.267,2000-01-01 00:33:21,0,run/data/m3/debug.log,1839
200,3,0,m1,18JDemQBu6Vrxd4WjEuSr62wjZLUFXv5vbjJqL,1.14831237e-05,15.315,15.315,2000-01-01 00:33:30,0,run/data/m1/debug.log,11311
200,3,0,m2,1QzENiRJk8XJxu1SKwJtDLtjjCBGMHXU1zUaWc,1.79108442e-05,15.317,15.317,2000-01-01 00:33:31,0,run/data/m2/debug.log,5854
200,3,0,m3,13dLyCBDhkFk9EvyBWMaksK6xny9AXSn7m75Nn,3.39460852e-05,15.317,15.317,2000-01-01 00:33:31,0,run/data/m3/debug.log,1854
