height,hash,miner_address,miner_host,time,txcount,confirmations,epoch,in_setup
66,00217f8b562723e80296c3abf9d4cdac8bfc0ffe325b1605c6e78fab3b23c08d,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,m3,946685798,8,108,6,0
67,0089c46b7fafe48e2be77f93d6065f07d61491d56f62b89063facf7f43513373,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685821,10,107,6,0
68,006d0c024ee49e1ecc140c76c1e357ee2786717478d559efb620151d8948e711,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685835,4,106,6,0
69,00d2fb1127951ae8064ebc0f634c9fa6f5c14fec2b83e3d65b3b15a571bfc3e5,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685844,5,105,6,0
70,009f4b866f5471d6a6b62c9c8452d865d0fcc72cbfc7000f9f8aaf7cee68938c,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,m2,946685856,5,104,6,0
71,00a358d8ae092bf9e8d2102fe572749ec4c40517daee1131e5bb59c1a7dc4113,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,m2,946685870,7,103,6,0
72,0055d00fa26de82ae97bf82ba61722d0362fd98b91347af34dbd057b476f2d15,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685888,7,102,7,0
73,00ee88c6f65cb26812c4c7ffef1029e7e02ccbab6d227065cd52f95271b054a5,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685897,8,101,7,0
74,00ae5f7d26e13b74c0d843e716c0547160c5db867e5ef90b8c8de4a270a16368,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,m2,946685910,7,100,7,0
75,0049505978fbd32486398f97401bf112a9f448f5ec1194151b31451f5c448d40,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685922,5,99,7,0
76,00da659e9e8307bbc545720e4a116497c7ec2549385ffde90094870b8448293c,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685935,5,98,7,0
77,00c4e9ab20b4ea2d983152f042ce24b7f283d86659a87e3d5c4591e78b5b2b8f,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685944,5,97,7,0
78,00626551b63071faf307de5ba4fc2f1be396613010fddaa07eb2c9fe03bb9bdb,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,m2,946685963,10,96,7,0
79,005e6694296cd68dd6a1a6012dbfe28a8ae4f47fe83c7b48bed2ce8a92e59db0,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685974,6,95,7,0
80,0041b5f5863d95d584174353af5887d7e345fb7086403856bfd336b482e97c0c,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685983,4,94,7,0
81,00be6445e44a49d089ed144cd627a86dbdb08862122481894f832488b31f8c2a,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,m1,946685995,5,93,7,0
