experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,argmin_class_host,n,ks_stat,ks_p,mean_gap_x_rate,expected_mean,note
run2-tbt-10s,continentale,1,10,none,true,15,m2,4,0.45836546,0.27215439,1.77033917,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,15,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,continentale,1,10,none,true,15,m1,7,0.20767908,0.8684219,1.25392288,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,16,m1,9,0.23924088,0.60107707,1.22928796,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,16,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,continentale,1,10,none,true,16,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,continentale,1,10,none,true,17,m2,3,0.42439642,0.52741957,1.52112765,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,17,m1,6,0.40131126,0.22087939,0.56007273,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,17,m3,3,0.3096584,0.85966242,0.77256191,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,18,m2,3,0.5742488,0.18377498,1.92355256,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,18,m1,7,0.20935827,0.86237555,0.93511915,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,18,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,continentale,1,10,none,true,19,m1,5,0.41830111,0.26294709,0.51181067,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,19,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,continentale,1,10,none,true,19,m2,5,0.36106139,0.42984573,1.16909454,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,20,m1,4,0.38068987,0.50042946,0.46492555,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,20,m2,8,0.30275698,0.37912922,1.24134652,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,21,m2,3,0.44863178,0.46212076,0.55369434,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,21,m1,8,0.32404102,0.30076057,1.3947565,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,21,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,continentale,1,10,none,true,22,m1,9,0.31557149,0.26944056,0.72406209,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,22,m2,3,0.53271522,0.26141902,1.55215557,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,23,m1,10,0.29275366,0.29644781,0.64798215,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,23,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,continentale,1,10,none,true,23,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,continentale,1,10,none,true,24,m1,8,0.34254807,0.24242387,1.01781259,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,24,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,continentale,1,10,none,true,24,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,continentale,1,10,none,true,25,m2,3,0.40902708,0.56967298,0.60107116,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,25,m1,7,0.30436026,0.44871777,0.82104118,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,25,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,continentale,1,10,none,true,26,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,continentale,1,10,none,true,26,m1,8,0.31707878,0.32509922,0.71746274,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,26,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,continentale,1,10,none,true,27,m2,5,0.38368073,0.35522091,1.05742651,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,27,m3,3,0.51809401,0.29244724,0.58460715,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,27,m1,4,0.46200986,0.26347752,0.45451557,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,28,m1,1,,,,,not computable: n < 3 or W - w_i <= 0
run2-tbt-10s,continentale,1,10,none,true,all,m1,160,0.08432149,0.19403689,0.86777758,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,all,m2,74,0.08523937,0.62437125,1.07500233,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run2-tbt-10s,continentale,1,10,none,true,all,m3,26,0.1128482,0.85862892,1.02508709,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
