experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_i,validator_j,log_ratio_observed,log_ratio_theoretical,O_i,O_j,B,validator_i_host,validator_j_host,note
run4-tbt-3s,continentale,1,3,none,true,41,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,0.18232156,0.97635305,6,5,12,m1,m2,
run4-tbt-3s,continentale,1,3,none,true,41,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,1.79175947,1.94339484,6,1,12,m1,m3,
run4-tbt-3s,continentale,1,3,none,true,41,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,1.60943791,0.96704179,5,1,12,m2,m3,
run4-tbt-3s,continentale,1,3,none,true,42,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,0.18232156,1.11662174,6,5,12,m1,m2,
run4-tbt-3s,continentale,1,3,none,true,42,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,1.79175947,2.0889938,6,1,12,m1,m3,
run4-tbt-3s,continentale,1,3,none,true,42,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,1.60943791,0.97237206,5,1,12,m2,m3,
run4-tbt-3s,continentale,1,3,none,true,43,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,,1.13457307,8,0,12,m1,m2,not computable: a zero count in the epoch
run4-tbt-3s,continentale,1,3,none,true,43,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,0.69314718,1.73500309,8,4,12,m1,m3,
run4-tbt-3s,continentale,1,3,none,true,43,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,,0.60043002,0,4,12,m2,m3,not computable: a zero count in the epoch
run4-tbt-3s,continentale,1,3,none,true,44,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,0.18232156,0.97982244,6,5,12,m1,m2,
run4-tbt-3s,continentale,1,3,none,true,44,1PJJAyxet5ARk1XH3GjK9tVTPH3keFUewkjkfi,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,1.79175947,1.97596986,6,1,12,m1,m3,
run4-tbt-3s,continentale,1,3,none,true,44,1VAcJXZ4zmVYXXG3RSh25pvJNoJdBeVy9ChdT6,1VuBTTQVFkVMQoHen4dKPJgUfqJY1ta899xaf7,1.60943791,0.99614742,5,1,12,m2,m3,
