experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,cluster_head_host,cluster_head_address,esg_miner,tau_miner,n_companies,companies,tau_cluster_sum,c_i_sum,theta_code,theta_thesis,W_k_raw,A_k_alloc,R_k_reconciled,B_k_prev,B_k,rho_k,rho_k_prev,feedback_factor,w_k_recomputed,w_k_int_recomputed,w_k_published,w_k_published_prev,publish_confirm_height,publish_logged_height,publish_logged_weight,recompute_match,implied_W_k_raw_from_published,implied_raw_delta_over_esg_miner,malus_M,psi,w_after_malus,w_effective_g,W_tot_snapshot,share_snapshot,blocks_mined_epoch,blocks_measured_epoch
run2-tbt-10s,1,continentale,10,none,true,12,4,1,36,47,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,2,2,c1:esg=17.50:tau=16:c_i=2.8000 c2:esg=77.16:tau=10:c_i=7.7160,26,10.516,45.0,53,1070.86896,5.968638,97.8029,0.0,0.0,1.0,1.0,1.0,1070.86896,107087,107087,20933,54,53,107087,1,1070.87,0.0,0.0,1.0,107087,107087.0,161475.0,0.66318,0,0
run2-tbt-10s,1,continentale,10,none,true,12,4,1,36,47,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,2,2,c3:esg=99.26:tau=8:c_i=7.9408 c4:esg=92.76:tau=6:c_i=5.5656,14,13.5064,45.0,53,410.299344,2.286861,11.8048,0.0,0.0,1.0,1.0,1.0,410.299344,41030,41030,9050,54,53,41030,1,410.3,0.0,0.0,1.0,41030,41030.0,161475.0,0.254095,0,0
run2-tbt-10s,1,continentale,10,none,true,12,5,1,48,59,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,2,1,c5:esg=70.53:tau=5:c_i=3.5265,5,3.5265,44.0,51,133.575505,0.716954,6.1458,0.0,0.0,1.0,1.0,1.0,133.575505,13358,,13358,,65,13358,,,,0.0,1.0,,,163953.0,0.081475,0,0
run2-tbt-10s,1,continentale,10,none,true,12,5,1,48,59,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,2,2,c1:esg=17.50:tau=15:c_i=2.6250 c2:esg=77.16:tau=11:c_i=8.4876,26,11.1126,44.0,51,1121.914056,6.021772,99.6467,0.0,0.0,1.0,1.0,1.0,1121.914056,112191,112191,107087,66,65,112191,1,1121.91,-0.0,0.0,1.0,112191,112191.0,163953.0,0.684288,0,0
run2-tbt-10s,1,continentale,10,none,true,12,5,1,48,59,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,2,2,c3:esg=99.26:tau=7:c_i=6.9482 c4:esg=92.76:tau=6:c_i=5.5656,13,12.5138,44.0,51,384.035148,2.061274,65.5556,0.0,0.0,1.0,1.0,1.0,384.035148,38404,38404,41030,66,65,38404,1,384.04,0.0002,0.0,1.0,38404,38404.0,163953.0,0.234238,0,0
run2-tbt-10s,1,continentale,10,none,true,12,6,1,60,71,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,1,1,c5:esg=70.53:tau=4:c_i=2.8212,4,2.8212,43.0,49,92.358404,0.509628,5.0532,0.0,0.0,1.0,1.0,1.0,92.358404,9236,9236,,78,77,9236,1,92.36,0.0001,0.0,1.0,9236,9236.0,155856.0,0.05926,0,7
run2-tbt-10s,1,continentale,10,none,true,12,6,1,60,71,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,2,2,c1:esg=17.50:tau=15:c_i=2.6250 c2:esg=77.16:tau=10:c_i=7.7160,25,10.341,43.0,49,1055.89596,5.826367,99.9727,0.0,0.0,1.0,1.0,1.0,1055.89596,105590,105590,112191,78,77,105590,1,1055.9,0.0,0.0,1.0,105590,105590.0,155856.0,0.677484,3,7
run2-tbt-10s,1,continentale,10,none,true,12,6,1,60,71,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,2,2,c3:esg=99.26:tau=8:c_i=7.9408 c4:esg=92.76:tau=6:c_i=5.5656,14,13.5064,43.0,49,410.299344,2.264006,27.2163,0.0,0.0,1.0,1.0,1.0,410.299344,41030,41030,38404,78,77,41030,1,410.3,0.0,0.0,1.0,41030,41030.0,155856.0,0.263256,4,7
run2-tbt-10s,1,continentale,10,none,true,12,7,1,72,83,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,2,1,c5:esg=70.53:tau=6:c_i=4.2318,6,4.2318,51.0,60,150.622606,0.863815,4.067,0.0,0.0,1.0,1.0,1.0,150.622606,15062,15062,9236,90,89,15062,1,150.62,-0.0001,0.0,1.0,15062,15062.0,177856.0,0.084686,1,12
run2-tbt-10s,1,continentale,10,none,true,12,7,1,72,83,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,2,2,c1:esg=17.50:tau=18:c_i=3.1500 c2:esg=77.16:tau=11:c_i=8.4876,29,11.6376,51.0,60,1166.833056,6.691747,101.5243,0.0,0.0,1.0,1.0,1.0,1166.833056,116683,116683,105590,90,89,116683,1,1166.83,-0.0,0.0,1.0,116683,116683.0,177856.0,0.656053,9,12
run2-tbt-10s,1,continentale,10,none,true,12,7,1,72,83,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,2,2,c3:esg=99.26:tau=9:c_i=8.9334 c4:esg=92.76:tau=7:c_i=6.4932,16,15.4266,51.0,60,461.107836,2.644437,11.3152,0.0,0.0,1.0,1.0,1.0,461.107836,46111,46111,41030,90,89,46111,1,461.11,0.0001,0.0,1.0,46111,46111.0,177856.0,0.25926,2,12
run2-tbt-10s,1,continentale,10,none,true,12,8,1,84,95,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,2,1,c5:esg=70.53:tau=5:c_i=3.5265,5,3.5265,47.0,54,133.575505,0.736296,23.2851,0.0,0.0,1.0,1.0,1.0,133.575505,13358,13358,15062,102,101,13358,1,133.58,0.0002,0.0,1.0,13358,13358.0,170531.0,0.078332,0,12
run2-tbt-10s,1,continentale,10,none,true,12,8,1,84,95,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,2,2,c1:esg=17.50:tau=16:c_i=2.8000 c2:esg=77.16:tau=11:c_i=8.4876,27,11.2876,47.0,54,1136.887056,6.266756,102.5618,0.0,0.0,1.0,1.0,1.0,1136.887056,113689,113689,116683,102,101,113689,1,1136.89,0.0,0.0,1.0,113689,113689.0,170531.0,0.666676,10,12
run2-tbt-10s,1,continentale,10,none,true,12,8,1,84,95,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,2,2,c3:esg=99.26:tau=8:c_i=7.9408 c4:esg=92.76:tau=7:c_i=6.4932,15,14.434,47.0,54,434.84364,2.396948,64.6492,0.0,0.0,1.0,1.0,1.0,434.84364,43484,43484,46111,102,101,43484,1,434.84,-0.0001,0.0,1.0,43484,43484.0,170531.0,0.254992,2,12
run2-tbt-10s,1,continentale,10,none,true,12,9,1,96,107,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,2,1,c5:esg=70.53:tau=5:c_i=3.5265,5,3.5265,43.0,51,133.575505,0.730057,18.6039,0.0,0.0,1.0,1.0,1.0,133.575505,13358,,13358,,113,13358,,,,0.0,1.0,,,157352.0,0.084892,0,12
run2-tbt-10s,1,continentale,10,none,true,12,9,1,96,107,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,2,2,c1:esg=17.50:tau=15:c_i=2.6250 c2:esg=77.16:tau=10:c_i=7.7160,25,10.341,43.0,51,1055.89596,5.770999,102.6543,0.0,0.0,1.0,1.0,1.0,1055.89596,105590,105590,113689,114,113,105590,1,1055.9,0.0,0.0,1.0,105590,105590.0,157352.0,0.671043,10,12
run2-tbt-10s,1,continentale,10,none,true,12,9,1,96,107,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,2,2,c3:esg=99.26:tau=7:c_i=6.9482 c4:esg=92.76:tau=6:c_i=5.5656,13,12.5138,43.0,51,384.035148,2.098944,25.9363,0.0,0.0,1.0,1.0,1.0,384.035148,38404,38404,43484,114,113,38404,1,384.04,0.0002,0.0,1.0,38404,38404.0,157352.0,0.244064,2,12
run2-tbt-10s,1,continentale,10,none,true,12,10,1,108,119,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,1,1,c5:esg=70.53:tau=5:c_i=3.5265,5,3.5265,44.0,50,109.405505,0.611048,14.853,0.0,0.0,1.0,1.0,1.0,109.405505,10941,10941,,126,125,10941,1,109.41,0.0002,0.0,1.0,10941,10941.0,157561.0,0.06944,1,12
run2-tbt-10s,1,continentale,10,none,true,12,10,1,108,119,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,2,2,c1:esg=17.50:tau=15:c_i=2.6250 c2:esg=77.16:tau=10:c_i=7.7160,25,10.341,44.0,50,1055.89596,5.89736,102.3618,0.0,0.0,1.0,1.0,1.0,1055.89596,105590,,105590,,125,105590,,,,0.0,1.0,,,157561.0,0.670153,8,12
run2-tbt-10s,1,continentale,10,none,true,12,10,1,108,119,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,2,2,c3:esg=99.26:tau=8:c_i=7.9408 c4:esg=92.76:tau=6:c_i=5.5656,14,13.5064,44.0,50,410.299344,2.291592,70.5523,0.0,0.0,1.0,1.0,1.0,410.299344,41030,41030,38404,126,125,41030,1,410.3,0.0,0.0,1.0,41030,41030.0,157561.0,0.260407,3,12
run2-tbt-10s,1,continentale,10,none,true,12,11,1,120,131,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,2,1,c5:esg=70.53:tau=5:c_i=3.5265,5,3.5265,46.0,52,133.575505,0.770369,11.9182,0.0,0.0,1.0,1.0,1.0,133.575505,13358,13358,10941,138,137,13358,1,133.58,0.0002,0.0,1.0,13358,13358.0,159521.0,0.083738,2,12
run2-tbt-10s,1,continentale,10,none,true,12,11,1,120,131,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,1,2,c1:esg=17.50:tau=16:c_i=2.8000 c2:esg=77.16:tau=11:c_i=8.4876,27,11.2876,46.0,52,1051.327056,6.063313,101.6108,0.0,0.0,1.0,1.0,1.0,1051.327056,105133,105133,,138,137,105133,1,1051.33,0.0,0.0,1.0,105133,105133.0,159521.0,0.659054,7,12
run2-tbt-10s,1,continentale,10,none,true,12,11,1,120,131,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,2,2,c3:esg=99.26:tau=8:c_i=7.9408 c4:esg=92.76:tau=6:c_i=5.5656,14,13.5064,46.0,52,410.299344,2.366317,28.6765,0.0,0.0,1.0,1.0,1.0,410.299344,41030,,41030,,137,41030,,,,0.0,1.0,,,159521.0,0.257208,3,12
run2-tbt-10s,1,continentale,10,none,true,12,12,1,132,143,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,2,1,c5:esg=70.53:tau=5:c_i=3.5265,5,3.5265,41.0,48,133.575505,0.74712,9.6111,0.0,0.0,1.0,1.0,1.0,133.575505,13358,,13358,,149,13358,,,,0.0,1.0,,,146606.0,0.091115,0,12
run2-tbt-10s,1,continentale,10,none,true,12,12,1,132,143,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,2,2,c1:esg=17.50:tau=14:c_i=2.4500 c2:esg=77.16:tau=9:c_i=6.9444,23,9.3944,41.0,48,974.904864,5.452877,101.6999,0.0,0.0,1.0,1.0,1.0,974.904864,97490,97490,105133,150,149,97490,1,974.9,-0.0001,0.0,1.0,97490,97490.0,146606.0,0.66498,9,12
run2-tbt-10s,1,continentale,10,none,true,12,12,1,132,143,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,1,2,c3:esg=99.26:tau=7:c_i=6.9482 c4:esg=92.76:tau=6:c_i=5.5656,13,12.5138,41.0,48,357.575148,2.000004,11.7915,0.0,0.0,1.0,1.0,1.0,357.575148,35758,35758,,150,149,35758,1,357.58,0.0002,0.0,1.0,35758,35758.0,146606.0,0.243905,3,12
run2-tbt-10s,1,continentale,10,none,true,12,13,1,144,155,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,1,1,c5:esg=70.53:tau=5:c_i=3.5265,5,3.5265,51.0,57,109.405505,0.618808,7.6647,0.0,0.0,1.0,1.0,1.0,109.405505,10941,10941,,162,161,10941,1,109.41,0.0002,0.0,1.0,10941,10941.0,180337.0,0.06067,0,12
run2-tbt-10s,1,continentale,10,none,true,12,13,1,144,155,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,2,2,c1:esg=17.50:tau=18:c_i=3.1500 c2:esg=77.16:tau=12:c_i=9.2592,30,12.4092,51.0,57,1232.851152,6.973123,102.1212,0.0,0.0,1.0,1.0,1.0,1232.851152,123285,123285,97490,162,161,123285,1,1232.85,-0.0,0.0,1.0,123285,123285.0,180337.0,0.683637,9,12
run2-tbt-10s,1,continentale,10,none,true,12,13,1,144,155,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,2,2,c3:esg=99.26:tau=9:c_i=8.9334 c4:esg=92.76:tau=7:c_i=6.4932,16,15.4266,51.0,57,461.107836,2.608069,64.9349,0.0,0.0,1.0,1.0,1.0,461.107836,46111,46111,35758,162,161,46111,1,461.11,0.0001,0.0,1.0,46111,46111.0,180337.0,0.255694,3,12
run2-tbt-10s,1,continentale,10,none,true,12,14,1,156,167,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,2,1,c5:esg=70.53:tau=5:c_i=3.5265,5,3.5265,43.0,50,133.575505,0.730057,6.1228,0.0,0.0,1.0,1.0,1.0,133.575505,13358,13358,10941,174,173,13358,1,133.58,0.0002,0.0,1.0,13358,13358.0,157352.0,0.084892,1,12
run2-tbt-10s,1,continentale,10,none,true,12,14,1,156,167,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,2,2,c1:esg=17.50:tau=15:c_i=2.6250 c2:esg=77.16:tau=10:c_i=7.7160,25,10.341,43.0,50,1055.89596,5.770999,102.4115,0.0,0.0,1.0,1.0,1.0,1055.89596,105590,105590,123285,174,173,105590,1,1055.9,0.0,0.0,1.0,105590,105590.0,157352.0,0.671043,6,12
run2-tbt-10s,1,continentale,10,none,true,12,14,1,156,167,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,2,2,c3:esg=99.26:tau=7:c_i=6.9482 c4:esg=92.76:tau=6:c_i=5.5656,13,12.5138,43.0,50,384.035148,2.098944,26.2868,0.0,0.0,1.0,1.0,1.0,384.035148,38404,38404,46111,174,173,38404,1,384.04,0.0002,0.0,1.0,38404,38404.0,157352.0,0.244064,5,12
run2-tbt-10s,1,continentale,10,none,true,12,15,1,168,179,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,2,1,c5:esg=70.53:tau=6:c_i=4.2318,6,4.2318,52.0,60,150.622606,0.849231,4.93,0.0,0.0,1.0,1.0,1.0,150.622606,15062,15062,13358,186,185,15062,1,150.62,-0.0001,0.0,1.0,15062,15062.0,184458.0,0.081655,1,12
run2-tbt-10s,1,continentale,10,none,true,12,15,1,168,179,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,2,2,c1:esg=17.50:tau=18:c_i=3.1500 c2:esg=77.16:tau=12:c_i=9.2592,30,12.4092,52.0,60,1232.851152,6.950981,101.294,0.0,0.0,1.0,1.0,1.0,1232.851152,123285,123285,105590,186,185,123285,1,1232.85,-0.0,0.0,1.0,123285,123285.0,184458.0,0.668364,9,12
run2-tbt-10s,1,continentale,10,none,true,12,15,1,168,179,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,2,2,c3:esg=99.26:tau=9:c_i=8.9334 c4:esg=92.76:tau=7:c_i=6.4932,16,15.4266,52.0,60,461.107836,2.599788,11.1517,0.0,0.0,1.0,1.0,1.0,461.107836,46111,46111,38404,186,185,46111,1,461.11,0.0001,0.0,1.0,46111,46111.0,184458.0,0.249981,2,12
run2-tbt-10s,1,continentale,10,none,true,12,16,1,180,191,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,2,1,c5:esg=70.53:tau=5:c_i=3.5265,5,3.5265,44.0,52,133.575505,0.734771,4.1338,0.0,0.0,1.0,1.0,1.0,133.575505,13358,13358,15062,198,197,13358,1,133.58,0.0002,0.0,1.0,13358,13358.0,159978.0,0.083499,1,12
run2-tbt-10s,1,continentale,10,none,true,12,16,1,180,191,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,2,2,c1:esg=17.50:tau=15:c_i=2.6250 c2:esg=77.16:tau=10:c_i=7.7160,25,10.341,44.0,52,1055.89596,5.80826,102.0825,0.0,0.0,1.0,1.0,1.0,1055.89596,105590,105590,123285,198,197,105590,1,1055.9,0.0,0.0,1.0,105590,105590.0,159978.0,0.660028,10,12
run2-tbt-10s,1,continentale,10,none,true,12,16,1,180,191,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,2,2,c3:esg=99.26:tau=8:c_i=7.9408 c4:esg=92.76:tau=6:c_i=5.5656,14,13.5064,44.0,52,410.299344,2.25697,64.42,0.0,0.0,1.0,1.0,1.0,410.299344,41030,41030,46111,198,197,41030,1,410.3,0.0,0.0,1.0,41030,41030.0,159978.0,0.256473,1,12
run2-tbt-10s,1,continentale,10,none,true,12,17,1,192,203,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,2,1,c5:esg=70.53:tau=5:c_i=3.5265,5,3.5265,51.0,59,133.575505,0.745524,23.3214,0.0,0.0,1.0,1.0,1.0,133.575505,13358,,13358,,209,13358,,,,0.0,1.0,,,182754.0,0.073093,3,12
run2-tbt-10s,1,continentale,10,none,true,12,17,1,192,203,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,2,2,c1:esg=17.50:tau=18:c_i=3.1500 c2:esg=77.16:tau=12:c_i=9.2592,30,12.4092,51.0,59,1232.851152,6.8809,102.3686,0.0,0.0,1.0,1.0,1.0,1232.851152,123285,123285,105590,210,209,123285,1,1232.85,-0.0,0.0,1.0,123285,123285.0,182754.0,0.674595,6,12
run2-tbt-10s,1,continentale,10,none,true,12,17,1,192,203,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,2,2,c3:esg=99.26:tau=9:c_i=8.9334 c4:esg=92.76:tau=7:c_i=6.4932,16,15.4266,51.0,59,461.107836,2.573577,25.8296,0.0,0.0,1.0,1.0,1.0,461.107836,46111,46111,41030,210,209,46111,1,461.11,0.0001,0.0,1.0,46111,46111.0,182754.0,0.252312,3,12
run2-tbt-10s,1,continentale,10,none,true,12,18,1,204,215,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,1,1,c5:esg=70.53:tau=6:c_i=4.2318,6,4.2318,49.0,55,126.452606,0.723364,18.7954,0.0,0.0,1.0,1.0,1.0,126.452606,12645,12645,,222,221,12645,1,126.45,-0.0001,0.0,1.0,12645,12645.0,171315.0,0.073811,2,12
run2-tbt-10s,1,continentale,10,none,true,12,18,1,204,215,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,2,2,c1:esg=17.50:tau=17:c_i=2.9750 c2:esg=77.16:tau=11:c_i=8.4876,28,11.4626,49.0,55,1151.860056,6.589141,101.7163,0.0,0.0,1.0,1.0,1.0,1151.860056,115186,115186,123285,222,221,115186,1,1151.86,-0.0,0.0,1.0,115186,115186.0,171315.0,0.672364,7,12
run2-tbt-10s,1,continentale,10,none,true,12,18,1,204,215,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,2,2,c3:esg=99.26:tau=8:c_i=7.9408 c4:esg=92.76:tau=7:c_i=6.4932,15,14.434,49.0,55,434.84364,2.487495,70.6792,0.0,0.0,1.0,1.0,1.0,434.84364,43484,43484,46111,222,221,43484,1,434.84,-0.0001,0.0,1.0,43484,43484.0,171315.0,0.253825,3,12
run2-tbt-10s,1,continentale,10,none,true,12,19,1,216,227,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,2,1,c5:esg=70.53:tau=5:c_i=3.5265,5,3.5265,47.0,54,133.575505,0.736296,15.137,0.0,0.0,1.0,1.0,1.0,133.575505,13358,13358,12645,234,233,13358,1,133.58,0.0002,0.0,1.0,13358,13358.0,170531.0,0.078332,0,12
run2-tbt-10s,1,continentale,10,none,true,12,19,1,216,227,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,2,2,c1:esg=17.50:tau=16:c_i=2.8000 c2:esg=77.16:tau=11:c_i=8.4876,27,11.2876,47.0,54,1136.887056,6.266756,101.5629,0.0,0.0,1.0,1.0,1.0,1136.887056,113689,113689,115186,234,233,113689,1,1136.89,0.0,0.0,1.0,113689,113689.0,170531.0,0.666676,6,12
run2-tbt-10s,1,continentale,10,none,true,12,19,1,216,227,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26.46,2,2,c3:esg=99.26:tau=8:c_i=7.9408 c4:esg=92.76:tau=7:c_i=6.4932,15,14.434,47.0,54,434.84364,2.396948,28.7128,0.0,0.0,1.0,1.0,1.0,434.84364,43484,,43484,,233,43484,,,,0.0,1.0,,,170531.0,0.254992,6,12
run2-tbt-10s,1,continentale,10,none,true,12,20,1,228,239,m3,1KxWxQCw8B6cfbPkjPqbyQ6co3qCuicxpv4P58,24.17,2,1,c5:esg=70.53:tau=5:c_i=3.5265,5,3.5265,46.0,53,133.575505,0.742848,12.0853,0.0,0.0,1.0,1.0,1.0,133.575505,13358,,13358,,245,13358,,,,0.0,1.0,,,165431.0,0.080747,0,12
run2-tbt-10s,1,continentale,10,none,true,12,20,1,228,239,m1,1M1uMpgaw82fhzH6tz99Eybn5ydKoNaFrwXUvb,85.56,2,2,c1:esg=17.50:tau=16:c_i=2.8000 c2:esg=77.16:tau=11:c_i=8.4876,27,11.2876,46.0,53,1136.887056,6.322522,101.1826,0.0,0.0,1.0,1.0,1.0,1136.887056,113689,,113689,,245,113689,,,,0.0,1.0,,,165431.0,0.687229,4,12
