sample_height,host,balance_gas
487,c3,83.127
487,c4,86.4956
487,c5,89.13
487,m1,125.3893
487,m2,113.9494
487,m3,22.7093
487,ca,49.3564
489,c1,66.233
489,c2,77.4596
489,c3,83.0148
489,c4,86.3834
489,c5,89.074
489,m1,125.8387
489,m2,113.9494
489,m3,22.7093
489,ca,49.3564
492,c1,66.0644
492,c2,77.2912
492,c3,82.9024
492,c4,86.3272
492,c5,89.0178
492,m1,126.3993
492,m2,113.9494
492,m3,22.7093
492,ca,49.3564
495,c1,65.8398
495,c2,77.1788
495,c3,82.8462
495,c4,86.215
495,c5,88.9618
495,m1,126.9611
495,m2,114.1738
495,m3,22.7093
495,ca,49.3564
498,c1,65.6154
498,c2,77.0102
498,c3,82.7338
498,c4,86.159
498,c5,88.8494
498,m1,127.3541
498,m2,114.3986
498,m3,22.7093
498,ca,49.3564
500,c1,65.3906
500,c2,76.898
500,c3,82.6214
500,c4,86.0466
500,c5,88.7934
500,m1,127.8597
500,m2,114.3986
500,m3,22.7093
500,ca,49.3564
502,c1,65.1658
502,c2,76.7296
502,c3,82.5092
502,c4,85.9906
502,c5,88.7372
502,m1,8.6968
502,m2,46.9142
502,m3,18.9948
502,ca,49.3564
505,c1,64.9972
505,c2,76.6174
505,c3,82.3968
505,c4,85.8784
505,c5,88.681
505,m1,109.1306
505,m2,46.8376
505,m3,118.8594
505,ca,49.3564
508,c1,64.7724
508,c2,76.449
508,c3,82.2846
508,c4,85.8222
508,c5,88.625
508,m1,109.1306
508,m2,47.8856
508,m3,118.8594
508,ca,49.3564
511,c1,64.5476
511,c2,76.3366
511,c3,82.1722
511,c4,85.71
511,c5,88.5126
511,m1,109.692
511,m2,47.8856
511,m3,118.8594
511,ca,49.3564
514,c1,64.3234
514,c2,76.168
514,c3,82.0598
514,c4,85.6538
514,c5,88.4564
514,m1,110.3662
514,m2,47.8856
514,m3,118.8594
514,ca,49.3564
516,c1,64.155
516,c2,75.9996
516,c3,81.9476
516,c4,85.5416
516,c5,88.4002
516,m1,110.6468
516,m2,48.1102
516,m3,118.8594
516,ca,49.3564
519,c1,63.9306
519,c2,75.8874
519,c3,81.8916
519,c4,85.4856
519,c5,88.3442
519,m1,110.815
519,m2,48.6154
519,m3,118.8594
519,ca,49.3564
522,c1,63.706
522,c2,75.7188
522,c3,81.7794
522,c4,85.3736
522,c5,88.288
522,m1,111.3764
522,m2,48.7834
522,m3,118.8594
522,ca,49.3564
525,c1,63.4814
525,c2,75.6066
525,c3,81.6672
525,c4,85.3174
525,c5,88.1756
525,m1,111.601
525,m2,49.0642
525,m3,118.8594
525,ca,49.3564
527,c1,63.2572
527,c2,75.438
527,c3,81.5548
527,c4,85.2052
527,c5,88.1194
527,m1,111.8252
527,m2,49.2326
527,m3,118.8594
527,ca,49.3564
531,c1,63.0888
531,c2,75.3256
531,c3,81.4424
531,c4,85.093
531,c5,88.0632
531,m1,112.7234
531,m2,49.2326
531,m3,118.8594
531,ca,49.3564
534,c1,62.8642
534,c2,75.157
534,c3,81.33
534,c4,85.0368
534,c5,88.0072
534,m1,112.7234
534,m2,49.8506
534,m3,118.8594
534,ca,49.3564
536,c1,62.6396
536,c2,75.0446
536,c3,81.2178
536,c4,84.9248
536,c5,87.8948
536,m1,113.0604
536,m2,49.8506
536,m3,118.8594
536,ca,49.3564
539,c1,62.4148
539,c2,74.8762
539,c3,81.1056
539,c4,84.8686
539,c5,87.8386
539,m1,113.8462
539,m2,49.8506
539,m3,118.8594
539,ca,49.3564
542,c1,62.2464
542,c2,74.7642
542,c3,80.9932
542,c4,84.7562
542,c5,87.7824
542,m1,114.4078
542,m2,49.8506
542,m3,118.8594
542,ca,49.3564
545,c1,62.0216
545,c2,74.5958
545,c3,80.937
545,c4,84.7
545,c5,87.7262
545,m1,114.6886
545,m2,50.1312
545,m3,118.8594
545,ca,49.3564
547,c1,61.797
547,c2,74.4838
547,c3,80.8246
547,c4,84.5876
547,c5,87.67
547,m1,113.9362
547,m2,50.1312
547,m3,118.8594
547,ca,49.3564
550,c1,61.5724
550,c2,74.3152
550,c3,80.7124
550,c4,84.5314
550,c5,87.5576
550,m1,115.9804
550,m2,50.1312
550,m3,118.8594
550,ca,49.3564
553,c1,61.348
553,c2,74.2028
553,c3,80.6
553,c4,84.419
553,c5,87.5016
553,m1,115.9804
553,m2,50.6366
553,m3,119.028
553,ca,49.3564
555,c1,61.1794
555,c2,74.0344
555,c3,80.4876
555,c4,84.363
555,c5,87.4454
555,m1,116.205
555,m2,50.9174
555,m3,119.028
555,ca,49.3564
558,c1,60.955
558,c2,73.922
558,c3,80.3752
558,c4,84.2508
558,c5,87.3894
558,m1,116.205
558,m2,51.3666
558,m3,119.2524
558,ca,49.3564
561,c1,60.7304
561,c2,73.7534
561,c3,80.263
561,c4,84.1946
561,c5,87.3332
561,m1,116.5418
561,m2,51.5912
561,m3,119.2524
561,ca,49.3564
563,c1,60.5058
563,c2,73.6412
563,c3,80.1506
563,c4,84.0822
563,c5,87.2208
563,m1,116.7666
563,m2,51.5912
563,m3,119.5332
563,ca,49.3564
566,c1,60.2812
566,c2,73.4726
566,c3,80.0382
566,c4,84.026
566,c5,87.1646
566,m1,117.3844
566,m2,51.6474
566,m3,119.5332
566,ca,49.3564
569,c1,60.1126
569,c2,73.3604
569,c3,79.982
569,c4,83.9138
569,c5,87.1084
569,m1,117.3844
569,m2,52.3774
569,m3,119.5332
569,ca,49.3564
571,c1,59.8878
571,c2,73.192
571,c3,79.8696
571,c4,83.8576
571,c5,87.0522
571,m1,117.3844
571,m2,52.827
571,m3,119.5332
571,ca,49.3564
574,c1,59.6634
574,c2,73.0798
574,c3,79.7572
574,c4,83.7452
574,c5,86.996
574,m1,117.8338
574,m2,52.827
574,m3,119.814
574,ca,49.3564
577,c1,59.439
577,c2,72.9114
577,c3,79.645
577,c4,83.689
577,c5,86.8836
577,m1,118.5074
577,m2,52.827
577,m3,119.814
577,ca,49.3564
580,c1,59.2706
580,c2,72.7432
580,c3,79.5326
580,c4,83.5766
580,c5,86.8276
580,m1,119.0686
580,m2,52.827
580,m3,119.814
580,ca,49.3564
582,c1,59.0458
582,c2,72.6308
582,c3,79.4204
582,c4,83.5206
582,c5,86.7714
582,m1,119.0686
582,m2,52.827
582,m3,120.2632
582,ca,49.3564
585,c1,58.8212
585,c2,72.4622
585,c3,79.308
585,c4,83.4084
585,c5,86.7152
585,m1,119.0686
585,m2,52.9954
585,m3,120.7686
585,ca,49.3564
588,c1,58.5964
588,c2,72.3498
588,c3,79.1956
588,c4,83.3522
588,c5,86.603
588,m1,119.6866
588,m2,52.9954
588,m3,120.7686
588,ca,49.3564
590,c1,58.3718
590,c2,72.1816
590,c3,79.0832
590,c4,83.24
590,c5,86.5468
590,m1,120.3606
590,m2,52.9954
590,m3,120.7686
590,ca,49.3564
593,c1,58.2036
593,c2,72.0692
593,c3,78.9708
593,c4,83.1838
593,c5,86.4908
593,m1,121.1466
593,m2,52.9954
593,m3,120.7686
593,ca,49.3564
595,c1,57.9792
595,c2,71.9006
595,c3,78.9146
595,c4,83.0716
595,c5,86.4346
595,m1,121.5392
595,m2,52.9954
595,m3,120.7686
595,ca,49.3564
598,c1,57.7544
598,c2,71.7882
598,c3,78.8022
598,c4,83.0156
598,c5,86.3786
598,m1,122.0446
598,m2,53.2762
598,m3,120.7686
598,ca,49.3564
601,c1,57.5298
601,c2,71.6196
601,c3,78.69
601,c4,82.9032
601,c5,86.2662
601,m1,7.9473
601,m2,22.4653
601,m3,96.9697
601,ca,49.3564
605,c1,57.305
605,c2,71.5072
605,c3,78.5776
605,c4,82.8472
605,c5,86.21
605,m1,108.8931
605,m2,22.4653
605,m3,96.9697
605,ca,49.3564
607,c1,57.1364
607,c2,71.3386
607,c3,78.4652
607,c4,82.7348
607,c5,86.1538
607,m1,109.6111
607,m2,22.3591
607,m3,96.8637
607,ca,49.3564
610,c1,56.912
610,c2,71.2262
610,c3,78.353
610,c4,82.6786
610,c5,86.0976
610,m1,110.2287
610,m2,22.3591
610,m3,96.8637
610,ca,49.3564
