height,hash,miner_address,miner_host,time,txcount,confirmations,epoch,in_setup
484,00ae68c1bff7b559fbb1555d697605f5b428cdb07cff8acab363bc434815abf8,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,946689870,3,119,5,0
485,0065d23f5323424fbf1151172bd56d7d0d90e28fae9915b4b648f25083a4576d,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,946689880,4,118,5,0
486,009eb05fd6e4862fa5bfe398d3331293cd9602f500fe3abd2e8b1fc309faf74c,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,946689895,8,117,5,0
487,002f5563bf8b2abd21c72a34f8b286a7be2bb2775e2fdecddeb75a39be25c280,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,946689908,4,116,5,0
488,008862a116103669a1ec83f132d1b02d23c7b0a228d95b410746260f49c3624d,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,m3,946689922,7,115,5,0
489,00d616d71a05f193070eecfb2792e8f1e0eb247c689ae49d8febe5a7cab2bcb7,12FC8Zks2JqRt2BTkbvcKztQFVkCRaMjVC9Tu7,m3,946689928,3,114,5,0
490,0073959c78ed28d988f89a307e1cda34c66c42c301803f0c56a6a3771f991d9f,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,946689940,3,113,5,0
491,007634d790039ef24fe5f11321ea676bbf13607b4e53abbc7e3e0fbeeda70d54,1MR23ACVa8yHLyXnyiCzuh5NNcyYPcVjABvQX7,m1,946689953,8,112,5,0
492,00d48cf896cd0c25388a0333766e3c8930c062668ec3f0bab873a811c2d929b9,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,946689963,4,111,5,0
493,0031eafb7dda19942846510c0a73c14ffbd7c5d3b55a7640db500c6fe63d4f5b,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,946689970,4,110,5,0
494,00841fcf68ab436e1d350bb0653fca3a6f160519e0cffb058c5c52176ef11042,1Snjm1ipv6bNrYBJg7akJXwLCy8JeNnkNx1L2x,m2,946689984,6,109,5,0
