sample_height,host,balance_gas
497,c3,82.7332
497,c4,86.1574
497,c5,88.8514
497,m1,122.929
497,m2,115.7223
497,m3,24.2007
497,ca,49.357
501,c1,65.3958
501,c2,76.8428
501,c3,82.6208
501,c4,86.0454
501,c5,88.7952
501,m1,8.0434
501,m2,47.4437
501,m3,19.213
501,ca,49.357
503,c1,65.1712
503,c2,76.7308
503,c3,82.5084
503,c4,85.933
503,c5,88.739
503,m1,109.1086
503,m2,47.4437
503,m3,119.213
503,ca,49.357
505,c1,64.9464
505,c2,76.5624
505,c3,82.396
505,c4,85.8768
505,c5,88.6828
505,m1,109.3126
505,m2,47.5625
505,m3,119.1068
505,ca,49.357
508,c1,64.7218
508,c2,76.4502
508,c3,82.284
508,c4,85.7646
508,c5,88.5704
508,m1,110.4438
508,m2,47.5625
508,m3,119.1068
508,ca,49.357
510,c1,64.5534
510,c2,76.2818
510,c3,82.1718
510,c4,85.7084
510,c5,88.5142
510,m1,110.8366
510,m2,47.5625
510,m3,119.1068
510,ca,49.357
513,c1,64.329
513,c2,76.1698
513,c3,82.0594
513,c4,85.5964
513,c5,88.458
513,m1,111.3972
513,m2,48.3479
513,m3,119.1068
513,ca,49.357
516,c1,64.1042
516,c2,76.0014
516,c3,81.947
516,c4,85.5402
516,c5,88.4018
516,m1,112.0712
516,m2,47.7873
516,m3,119.1068
516,ca,49.357
519,c1,63.8794
519,c2,75.8328
519,c3,81.8346
519,c4,85.4278
519,c5,88.2894
519,m1,112.6892
519,m2,47.7873
519,m3,119.1068
519,ca,49.357
522,c1,63.6546
522,c2,75.7206
522,c3,81.7222
522,c4,85.3718
522,c5,88.2334
522,m1,113.3072
522,m2,47.7873
522,m3,119.1068
522,ca,49.357
525,c1,63.43
525,c2,75.552
525,c3,81.61
525,c4,85.2594
525,c5,88.1772
525,m1,113.4194
525,m2,48.2927
525,m3,119.1068
525,ca,49.357
528,c1,63.2614
528,c2,75.4396
528,c3,81.4978
528,c4,85.2032
528,c5,88.121
528,m1,113.4194
528,m2,48.8545
528,m3,119.2754
528,ca,49.357
531,c1,63.0368
531,c2,75.271
531,c3,81.4418
531,c4,85.091
531,c5,88.0648
531,m1,113.7566
531,m2,48.9665
531,m3,119.2754
531,ca,49.357
533,c1,62.8126
533,c2,75.1588
533,c3,81.3294
533,c4,85.0348
533,c5,87.9524
533,m1,114.3742
533,m2,48.9665
533,m3,119.2754
533,ca,49.357
536,c1,62.5882
536,c2,74.9906
536,c3,81.217
536,c4,84.9226
536,c5,87.8964
536,m1,113.4504
536,m2,48.9665
536,m3,119.2754
536,ca,49.357
539,c1,62.3636
539,c2,74.8782
539,c3,81.1046
539,c4,84.8664
539,c5,87.8402
539,m1,115.8896
539,m2,48.9665
539,m3,119.2754
539,ca,49.357
543,c1,62.1388
543,c2,74.7096
543,c3,80.9924
543,c4,84.7542
543,c5,87.784
543,m1,116.5074
543,m2,48.9665
543,m3,119.2754
543,ca,49.357
546,c1,61.9702
546,c2,74.5412
546,c3,80.88
546,c4,84.642
546,c5,87.6716
546,m1,117.013
546,m2,48.9665
546,m3,119.2754
546,ca,49.357
549,c1,61.746
549,c2,74.429
549,c3,80.768
549,c4,84.5858
549,c5,87.6154
549,m1,117.3498
549,m2,49.1907
549,m3,119.2754
549,ca,49.357
551,c1,61.5214
551,c2,74.2604
551,c3,80.6556
551,c4,84.4734
551,c5,87.5594
551,m1,117.9114
551,m2,49.1907
551,m3,119.2754
551,ca,49.357
553,c1,61.2968
553,c2,74.148
553,c3,80.5432
553,c4,84.4172
553,c5,87.5032
553,m1,118.136
553,m2,49.1907
553,m3,119.5
553,ca,49.357
556,c1,61.0722
556,c2,73.9796
556,c3,80.4308
556,c4,84.3048
556,c5,87.447
556,m1,118.9226
556,m2,49.1907
556,m3,119.5
556,ca,49.357
559,c1,60.8478
559,c2,73.8674
559,c3,80.3184
559,c4,84.2486
559,c5,87.3348
559,m1,119.4842
559,m2,49.3029
559,m3,119.5
559,ca,49.357
562,c1,60.6794
562,c2,73.699
562,c3,80.206
562,c4,84.1364
562,c5,87.2788
562,m1,119.6524
562,m2,49.6397
562,m3,119.5
562,ca,49.357
565,c1,60.4548
565,c2,73.5868
565,c3,80.15
565,c4,84.0802
565,c5,87.2226
565,m1,120.1576
565,m2,49.6397
565,m3,119.5
565,ca,49.357
569,c1,60.2304
569,c2,73.4182
569,c3,80.0378
569,c4,83.9678
569,c5,87.1666
569,m1,121.1118
569,m2,49.6397
569,m3,119.5
569,ca,49.357
572,c1,60.0058
572,c2,73.2496
572,c3,79.9254
572,c4,83.9118
572,c5,87.0544
572,m1,121.5612
572,m2,49.6397
572,m3,119.5
572,ca,49.357
575,c1,59.781
575,c2,73.1372
575,c3,79.8134
575,c4,83.7994
575,c5,86.9982
575,m1,122.2348
575,m2,49.6397
575,m3,119.5
575,ca,49.357
579,c1,59.5564
579,c2,72.9688
579,c3,79.701
579,c4,83.7432
579,c5,86.942
579,m1,122.347
579,m2,50.3699
579,m3,119.5
579,ca,49.357
581,c1,59.3318
581,c2,72.8564
581,c3,79.5886
581,c4,83.6308
581,c5,86.8858
581,m1,122.628
581,m2,50.3699
581,m3,119.5
581,ca,49.357
584,c1,59.1634
584,c2,72.6878
584,c3,79.4764
584,c4,83.5186
584,c5,86.7734
584,m1,122.9646
584,m2,50.7633
584,m3,119.5
584,ca,49.357
587,c1,58.9386
587,c2,72.5756
587,c3,79.364
587,c4,83.4624
587,c5,86.7172
587,m1,123.5824
587,m2,50.7633
587,m3,119.5
587,ca,49.357
589,c1,58.714
589,c2,72.407
589,c3,79.2518
589,c4,83.35
589,c5,86.6612
589,m1,124.032
589,m2,50.7633
589,m3,119.5
589,ca,49.357
592,c1,58.4892
592,c2,72.2948
592,c3,79.1394
592,c4,83.294
592,c5,86.605
592,m1,124.6498
592,m2,50.9877
592,m3,119.5
592,ca,49.357
595,c1,58.2644
595,c2,72.1268
595,c3,79.027
595,c4,83.1816
595,c5,86.549
595,m1,125.0988
595,m2,51.2123
595,m3,119.5
595,ca,49.357
598,c1,58.0398
598,c2,71.9586
598,c3,78.9146
598,c4,83.1254
598,c5,86.4366
598,m1,123.8398
598,m2,53.1451
598,m3,119.5
598,ca,49.357
601,c1,57.8714
601,c2,71.8466
601,c3,78.8022
601,c4,83.0134
601,c5,86.3806
601,m1,8.173
601,m2,22.4128
601,m3,95.9548
601,ca,49.357
604,c1,57.6468
604,c2,71.678
604,c3,78.746
604,c4,82.9572
604,c5,86.3244
604,m1,108.971
604,m2,22.4128
604,m3,95.9548
604,ca,49.357
608,c1,57.4222
608,c2,71.5656
608,c3,78.634
608,c4,82.8448
608,c5,86.2682
608,m1,109.3142
608,m2,22.906
608,m3,95.8486
608,ca,49.357
610,c1,57.1976
610,c2,71.397
610,c3,78.5218
610,c4,82.7886
610,c5,86.156
610,m1,109.5946
610,m2,23.1306
610,m3,95.8486
610,ca,49.357
612,c1,56.973
612,c2,71.2846
612,c3,78.4094
612,c4,82.6762
612,c5,86.0998
612,m1,110.1564
612,m2,23.1306
612,m3,95.8486
612,ca,49.357
