run_id,livello,tbt,epoca,host,address,blocchi_epoca,quota_osservata_epoca,peso_epoca,quota_peso_epoca,W_tot_epoca,rapporto_Wtot_su_wi
run5-tbt-2s/intercontinentale,intercontinentale,2,39,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0,0.0,6539,0.10472,62445,9.55
run5-tbt-2s/intercontinentale,intercontinentale,2,40,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,10,0.83333,36305,0.60506,60002,1.653
run5-tbt-2s/intercontinentale,intercontinentale,2,40,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,2,0.16667,15454,0.25756,60002,3.883
run5-tbt-2s/intercontinentale,intercontinentale,2,40,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0,0.0,8243,0.13738,60002,7.279
run5-tbt-2s/intercontinentale,intercontinentale,2,41,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,9,0.75,42907,0.68712,62445,1.455
run5-tbt-2s/intercontinentale,intercontinentale,2,41,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,3,0.25,12999,0.20817,62445,4.804
run5-tbt-2s/intercontinentale,intercontinentale,2,41,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0,0.0,6539,0.10472,62445,9.55
run5-tbt-2s/intercontinentale,intercontinentale,2,42,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,3,0.25,42907,0.66112,64900,1.513
run5-tbt-2s/intercontinentale,intercontinentale,2,42,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,1,0.08333,15454,0.23812,64900,4.2
run5-tbt-2s/intercontinentale,intercontinentale,2,42,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,8,0.66667,6539,0.10076,64900,9.925
run5-tbt-2s/intercontinentale,intercontinentale,2,43,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,12,1.0,34351,0.61748,55631,1.619
run5-tbt-2s/intercontinentale,intercontinentale,2,43,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0,0.0,15454,0.27779,55631,3.6
run5-tbt-2s/intercontinentale,intercontinentale,2,43,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0,0.0,5826,0.10473,55631,9.549
run5-tbt-2s/intercontinentale,intercontinentale,2,44,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,4,0.33333,36305,0.68246,53197,1.465
run5-tbt-2s/intercontinentale,intercontinentale,2,44,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,8,0.66667,10353,0.19462,53197,5.138
run5-tbt-2s/intercontinentale,intercontinentale,2,44,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0,0.0,6539,0.12292,53197,8.135
run5-tbt-2s/intercontinentale,intercontinentale,2,45,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,7,0.58333,42907,0.66112,64900,1.513
run5-tbt-2s/intercontinentale,intercontinentale,2,45,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,5,0.41667,15454,0.23812,64900,4.2
run5-tbt-2s/intercontinentale,intercontinentale,2,45,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0,0.0,6539,0.10076,64900,9.925
run5-tbt-2s/intercontinentale,intercontinentale,2,46,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,5,0.41667,44404,0.67602,65684,1.479
run5-tbt-2s/intercontinentale,intercontinentale,2,46,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,7,0.58333,15454,0.23528,65684,4.25
run5-tbt-2s/intercontinentale,intercontinentale,2,46,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0,0.0,5826,0.0887,65684,11.274
run5-tbt-2s/intercontinentale,intercontinentale,2,47,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,12,1.0,34808,0.67327,51700,1.485
run5-tbt-2s/intercontinentale,intercontinentale,2,47,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0,0.0,10353,0.20025,51700,4.994
run5-tbt-2s/intercontinentale,intercontinentale,2,47,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0,0.0,6539,0.12648,51700,7.906
run5-tbt-2s/intercontinentale,intercontinentale,2,48,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,10,0.83333,42907,0.66112,64900,1.513
run5-tbt-2s/intercontinentale,intercontinentale,2,48,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,2,0.16667,15454,0.23812,64900,4.2
run5-tbt-2s/intercontinentale,intercontinentale,2,48,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0,0.0,6539,0.10076,64900,9.925
run5-tbt-2s/intercontinentale,intercontinentale,2,49,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,12,1.0,42907,0.71478,60028,1.399
run5-tbt-2s/intercontinentale,intercontinentale,2,49,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0,0.0,12999,0.21655,60028,4.618
run5-tbt-2s/intercontinentale,intercontinentale,2,49,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0,0.0,4122,0.06867,60028,14.563
run5-tbt-2s/intercontinentale,intercontinentale,2,50,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,11,0.91667,27749,0.53938,51446,1.854
run5-tbt-2s/intercontinentale,intercontinentale,2,50,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,1,0.08333,15454,0.30039,51446,3.329
run5-tbt-2s/intercontinentale,intercontinentale,2,50,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0,0.0,8243,0.16023,51446,6.241
run5-tbt-2s/intercontinentale,intercontinentale,2,51,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,10,0.83333,42907,0.68712,62445,1.455
run5-tbt-2s/intercontinentale,intercontinentale,2,51,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,1,0.08333,12999,0.20817,62445,4.804
run5-tbt-2s/intercontinentale,intercontinentale,2,51,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,1,0.08333,6539,0.10472,62445,9.55
run5-tbt-2s/intercontinentale,intercontinentale,2,52,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,12,1.0,44404,0.66877,66397,1.495
run5-tbt-2s/intercontinentale,intercontinentale,2,52,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0,0.0,15454,0.23275,66397,4.296
run5-tbt-2s/intercontinentale,intercontinentale,2,52,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0,0.0,6539,0.09848,66397,10.154
run5-tbt-2s/intercontinentale,intercontinentale,2,53,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,12,1.0,42907,0.6867,62483,1.456
run5-tbt-2s/intercontinentale,intercontinentale,2,53,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0,0.0,15454,0.24733,62483,4.043
run5-tbt-2s/intercontinentale,intercontinentale,2,53,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0,0.0,4122,0.06597,62483,15.158
run5-tbt-2s/intercontinentale,intercontinentale,2,54,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,7,0.58333,36305,0.66128,54901,1.512
run5-tbt-2s/intercontinentale,intercontinentale,2,54,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,3,0.25,10353,0.18858,54901,5.303
run5-tbt-2s/intercontinentale,intercontinentale,2,54,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,2,0.16667,8243,0.15014,54901,6.66
run5-tbt-2s/intercontinentale,intercontinentale,2,55,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,2,0.25,36305,0.66128,54901,1.512
run5-tbt-2s/intercontinentale,intercontinentale,2,55,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,6,0.75,10353,0.18858,54901,5.303
run5-tbt-2s/intercontinentale,intercontinentale,2,55,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0,0.0,8243,0.15014,54901,6.66
run1-tbt-15s/nazionale,nazionale,15,6,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,6,0.54545,95710,0.60316,158680,1.658
run1-tbt-15s/nazionale,nazionale,15,6,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,3,0.27273,48785,0.30744,158680,3.253
run1-tbt-15s/nazionale,nazionale,15,6,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,2,0.18182,14185,0.08939,158680,11.186
run1-tbt-15s/nazionale,nazionale,15,7,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,10,0.83333,76185,0.61122,124644,1.636
run1-tbt-15s/nazionale,nazionale,15,7,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,2,0.16667,36945,0.2964,124644,3.374
run1-tbt-15s/nazionale,nazionale,15,7,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,0,0.0,11514,0.09238,124644,10.825
run1-tbt-15s/nazionale,nazionale,15,8,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,8,0.66667,86978,0.60124,144665,1.663
run1-tbt-15s/nazionale,nazionale,15,8,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,4,0.33333,44838,0.30994,144665,3.226
run1-tbt-15s/nazionale,nazionale,15,8,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,0,0.0,12849,0.08882,144665,11.259
run1-tbt-15s/nazionale,nazionale,15,9,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,9,0.75,91646,0.60462,151576,1.654
run1-tbt-15s/nazionale,nazionale,15,9,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,1,0.08333,47081,0.31061,151576,3.219
run1-tbt-15s/nazionale,nazionale,15,9,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,2,0.16667,12849,0.08477,151576,11.797
run1-tbt-15s/nazionale,nazionale,15,10,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,8,0.66667,94273,0.62761,150210,1.593
run1-tbt-15s/nazionale,nazionale,15,10,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,4,0.33333,44838,0.2985,150210,3.35
run1-tbt-15s/nazionale,nazionale,15,10,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,0,0.0,11099,0.07389,150210,13.534
run1-tbt-15s/nazionale,nazionale,15,11,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,7,0.58333,96314,0.60467,159284,1.654
run1-tbt-15s/nazionale,nazionale,15,11,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,3,0.25,48785,0.30628,159284,3.265
run1-tbt-15s/nazionale,nazionale,15,11,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,2,0.16667,14185,0.08905,159284,11.229
run1-tbt-15s/nazionale,nazionale,15,12,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,8,0.66667,96314,0.60467,159284,1.654
run1-tbt-15s/nazionale,nazionale,15,12,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,4,0.33333,48785,0.30628,159284,3.265
run1-tbt-15s/nazionale,nazionale,15,12,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,0,0.0,14185,0.08905,159284,11.229
run1-tbt-15s/nazionale,nazionale,15,13,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,6,0.5,91627,0.62166,147390,1.609
run1-tbt-15s/nazionale,nazionale,15,13,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,4,0.33333,44664,0.30303,147390,3.3
run1-tbt-15s/nazionale,nazionale,15,13,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,2,0.16667,11099,0.0753,147390,13.28
run1-tbt-15s/nazionale,nazionale,15,14,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,6,0.5,91646,0.6137,149333,1.629
run1-tbt-15s/nazionale,nazionale,15,14,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,5,0.41667,44838,0.30026,149333,3.331
run1-tbt-15s/nazionale,nazionale,15,14,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,1,0.08333,12849,0.08604,149333,11.622
run1-tbt-15s/nazionale,nazionale,15,15,m1,19yJUVFMutzSwj7ZAFvNZCniykq7siRUGdBDmi,5,0.83333,91646,0.6137,149333,1.629
run1-tbt-15s/nazionale,nazionale,15,15,m2,17Sjr3aPX8Bmfo7avGvib3ZJUxrz8u9aL8S8fU,1,0.16667,44838,0.30026,149333,3.331
run1-tbt-15s/nazionale,nazionale,15,15,m3,14KnmFNEyURiePokvh2K6DsJopgbgjeyn5WeVj,0,0.0,12849,0.08604,149333,11.622
run2-tbt-10s/nazionale,nazionale,10,6,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,6,0.85714,105590,0.67104,157352,1.49
run2-tbt-10s/nazionale,nazionale,10,6,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,0,0.0,38404,0.24406,157352,4.097
run2-tbt-10s/nazionale,nazionale,10,6,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,1,0.14286,13358,0.08489,157352,11.78
run2-tbt-10s/nazionale,nazionale,10,7,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,11,0.91667,115186,0.67935,169554,1.472
run2-tbt-10s/nazionale,nazionale,10,7,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,1,0.08333,41010,0.24187,169554,4.134
run2-tbt-10s/nazionale,nazionale,10,7,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,0,0.0,13358,0.07878,169554,12.693
run2-tbt-10s/nazionale,nazionale,10,8,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,5,0.41667,105590,0.68151,154935,1.467
run2-tbt-10s/nazionale,nazionale,10,8,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,7,0.58333,38404,0.24787,154935,4.034
run2-tbt-10s/nazionale,nazionale,10,8,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,0,0.0,10941,0.07062,154935,14.161
run2-tbt-10s/nazionale,nazionale,10,9,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,7,0.58333,115186,0.65313,176359,1.531
run2-tbt-10s/nazionale,nazionale,10,9,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,4,0.33333,46111,0.26146,176359,3.825
run2-tbt-10s/nazionale,nazionale,10,9,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,1,0.08333,15062,0.08541,176359,11.709
run2-tbt-10s/nazionale,nazionale,10,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,10,0.83333,112191,0.68429,163953,1.461
run2-tbt-10s/nazionale,nazionale,10,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,1,0.08333,38404,0.23424,163953,4.269
run2-tbt-10s/nazionale,nazionale,10,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,1,0.08333,13358,0.08147,163953,12.274
run2-tbt-10s/nazionale,nazionale,10,11,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,9,0.75,107087,0.65325,163929,1.531
run2-tbt-10s/nazionale,nazionale,10,11,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,1,0.08333,43484,0.26526,163929,3.77
run2-tbt-10s/nazionale,nazionale,10,11,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,2,0.16667,13358,0.08149,163929,12.272
run2-tbt-10s/nazionale,nazionale,10,12,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,10,0.83333,121788,0.68099,178840,1.468
run2-tbt-10s/nazionale,nazionale,10,12,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,2,0.16667,46111,0.25783,178840,3.878
run2-tbt-10s/nazionale,nazionale,10,12,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,0,0.0,10941,0.06118,178840,16.346
run2-tbt-10s/nazionale,nazionale,10,13,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,10,0.83333,115186,0.67251,171278,1.487
run2-tbt-10s/nazionale,nazionale,10,13,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,2,0.16667,41030,0.23955,171278,4.174
run2-tbt-10s/nazionale,nazionale,10,13,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,0,0.0,15062,0.08794,171278,11.372
run2-tbt-10s/nazionale,nazionale,10,14,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,9,0.75,115186,0.65951,174655,1.516
run2-tbt-10s/nazionale,nazionale,10,14,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,1,0.08333,46111,0.26401,174655,3.788
run2-tbt-10s/nazionale,nazionale,10,14,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,2,0.16667,13358,0.07648,174655,13.075
run2-tbt-10s/nazionale,nazionale,10,15,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,6,0.5,105133,0.64907,161975,1.541
run2-tbt-10s/nazionale,nazionale,10,15,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,2,0.16667,43484,0.26846,161975,3.725
run2-tbt-10s/nazionale,nazionale,10,15,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,4,0.33333,13358,0.08247,161975,12.126
run2-tbt-10s/nazionale,nazionale,10,16,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,7,0.58333,107087,0.67326,159058,1.485
run2-tbt-10s/nazionale,nazionale,10,16,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,4,0.33333,41030,0.25796,159058,3.877
run2-tbt-10s/nazionale,nazionale,10,16,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,1,0.08333,10941,0.06879,159058,14.538
run2-tbt-10s/nazionale,nazionale,10,17,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,11,0.91667,113689,0.67641,168077,1.478
run2-tbt-10s/nazionale,nazionale,10,17,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,1,0.08333,41030,0.24411,168077,4.096
run2-tbt-10s/nazionale,nazionale,10,17,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,0,0.0,13358,0.07948,168077,12.582
run2-tbt-10s/nazionale,nazionale,10,18,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,10,0.83333,105590,0.68252,154706,1.465
run2-tbt-10s/nazionale,nazionale,10,18,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,1,0.08333,35758,0.23114,154706,4.326
run2-tbt-10s/nazionale,nazionale,10,18,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,1,0.08333,13358,0.08634,154706,11.582
run2-tbt-10s/nazionale,nazionale,10,19,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,9,0.75,115186,0.66221,173942,1.51
run2-tbt-10s/nazionale,nazionale,10,19,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,3,0.25,46111,0.26509,173942,3.772
run2-tbt-10s/nazionale,nazionale,10,19,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,0,0.0,12645,0.0727,173942,13.756
run2-tbt-10s/nazionale,nazionale,10,20,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,8,0.66667,104092,0.67527,154149,1.481
run2-tbt-10s/nazionale,nazionale,10,20,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,3,0.25,38404,0.24914,154149,4.014
run2-tbt-10s/nazionale,nazionale,10,20,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,1,0.08333,11653,0.0756,154149,13.228
run2-tbt-10s/nazionale,nazionale,10,21,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,7,0.58333,123285,0.66836,184458,1.496
run2-tbt-10s/nazionale,nazionale,10,21,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,5,0.41667,46111,0.24998,184458,4.0
run2-tbt-10s/nazionale,nazionale,10,21,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,0,0.0,15062,0.08166,184458,12.247
run2-tbt-10s/nazionale,nazionale,10,22,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,10,0.83333,105590,0.67104,157352,1.49
run2-tbt-10s/nazionale,nazionale,10,22,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,2,0.16667,38404,0.24406,157352,4.097
run2-tbt-10s/nazionale,nazionale,10,22,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,0,0.0,13358,0.08489,157352,11.78
run2-tbt-10s/nazionale,nazionale,10,23,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,10,0.83333,107087,0.66318,161475,1.508
run2-tbt-10s/nazionale,nazionale,10,23,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,2,0.16667,41030,0.2541,161475,3.936
run2-tbt-10s/nazionale,nazionale,10,23,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,0,0.0,13358,0.08272,161475,12.088
run2-tbt-10s/nazionale,nazionale,10,24,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,7,0.58333,112191,0.68342,164162,1.463
run2-tbt-10s/nazionale,nazionale,10,24,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,3,0.25,41030,0.24994,164162,4.001
run2-tbt-10s/nazionale,nazionale,10,24,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,2,0.16667,10941,0.06665,164162,15.004
run2-tbt-10s/nazionale,nazionale,10,25,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,8,0.66667,105590,0.66082,159786,1.513
run2-tbt-10s/nazionale,nazionale,10,25,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,3,0.25,40838,0.25558,159786,3.913
run2-tbt-10s/nazionale,nazionale,10,25,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,1,0.08333,13358,0.0836,159786,11.962
run2-tbt-10s/nazionale,nazionale,10,26,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,7,0.58333,115186,0.67927,169574,1.472
run2-tbt-10s/nazionale,nazionale,10,26,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,3,0.25,41030,0.24196,169574,4.133
run2-tbt-10s/nazionale,nazionale,10,26,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,2,0.16667,13358,0.07877,169574,12.695
run2-tbt-10s/nazionale,nazionale,10,27,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,10,0.83333,115186,0.67927,169574,1.472
run2-tbt-10s/nazionale,nazionale,10,27,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,1,0.08333,41030,0.24196,169574,4.133
run2-tbt-10s/nazionale,nazionale,10,27,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,1,0.08333,13358,0.07877,169574,12.695
run2-tbt-10s/nazionale,nazionale,10,28,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,5,0.83333,115186,0.67927,169574,1.472
run2-tbt-10s/nazionale,nazionale,10,28,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,1,0.16667,41030,0.24196,169574,4.133
run2-tbt-10s/nazionale,nazionale,10,28,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,0,0.0,13358,0.07877,169574,12.695
run3-tbt-5s/nazionale,nazionale,5,9,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,9,1.0,70199,0.66267,105934,1.509
run3-tbt-5s/nazionale,nazionale,5,9,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,0,0.0,25787,0.24343,105934,4.108
run3-tbt-5s/nazionale,nazionale,5,9,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,0,0.0,9948,0.09391,105934,10.649
run3-tbt-5s/nazionale,nazionale,5,10,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,8,0.66667,70199,0.66375,105762,1.507
run3-tbt-5s/nazionale,nazionale,5,10,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,4,0.33333,25615,0.24219,105762,4.129
run3-tbt-5s/nazionale,nazionale,5,10,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,0,0.0,9948,0.09406,105762,10.631
run3-tbt-5s/nazionale,nazionale,5,11,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,11,0.91667,53543,0.64877,82530,1.541
run3-tbt-5s/nazionale,nazionale,5,11,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,1,0.08333,23161,0.28064,82530,3.563
run3-tbt-5s/nazionale,nazionale,5,11,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,0,0.0,5826,0.07059,82530,14.166
run3-tbt-5s/nazionale,nazionale,5,12,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,6,0.5,68701,0.6748,101810,1.482
run3-tbt-5s/nazionale,nazionale,5,12,m2,1M2z5HwZUMH7221MNFHycGfwkoENnFENJm4KAx,1,0.08333,23161,0.22749,101810,4.396
run3-tbt-5s/nazionale,nazionale,5,12,m3,1Z8u3jdAAsLX6vgyujHKQGSGEEhYiELHoQV1ac,5,0.41667,9948,0.09771,101810,10.234
run3-tbt-5s/nazionale,nazionale,5,13,m1,1CDYMG7QEtXPWnEVVWcYX1NBF1jKK4gz6vthcp,8,0.66667,62099,0.67089,92562,1.491
