experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,cluster_head_host,cluster_head_address,malus_M,psi,n_events,events,registry_records
run5-tbt-2s,1,intercontinentale,2,none,true,12,23,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,24,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,24,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,24,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,25,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,25,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,25,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,26,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,26,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,26,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,27,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,27,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,27,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,28,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,28,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,28,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,29,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,29,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,29,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,30,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,30,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,30,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,31,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,31,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,31,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,32,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,32,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,32,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,33,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,33,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,33,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,34,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,34,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,34,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,35,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,35,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,35,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,36,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,36,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,36,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,37,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,37,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,37,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,38,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,38,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,38,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,39,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,39,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,39,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,40,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,40,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,40,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,41,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,41,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,41,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,42,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,42,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,42,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,43,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,43,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,43,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,44,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,44,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,44,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,45,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,45,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,45,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,46,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,46,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,46,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,47,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,47,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,47,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,48,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,48,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,48,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,49,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,49,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,49,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,50,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,50,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,50,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,51,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,51,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,51,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,52,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,52,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,52,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,53,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,53,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,53,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,54,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,54,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,54,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,55,m1,1CMdrBmxo2wcbEWHTtRHXuKRi6pGt4zPLLdt25,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,55,m3,1HCscGy3u1Tw99kZsZNhREFhcEUCrPpbkBJBPv,0.0,1.0,0,,0
run5-tbt-2s,1,intercontinentale,2,none,true,12,55,m2,1Hfp7q7MU1cqZ39ggatAxed6qU28DdMjLTSgcH,0.0,1.0,0,,0
