sample_height,host,balance_gas
107,m3,78.3332
107,ca,49.357
108,c1,90.5612
108,c2,93.6378
108,c3,95.203
108,c4,96.0954
108,c5,96.8764
108,m1,7.1077
108,m2,21.003
108,m3,63.0214
108,ca,49.357
110,c1,90.393
110,c2,93.5254
110,c3,95.091
110,c4,96.0394
110,c5,96.7644
110,m1,108.2089
110,m2,21.003
110,m3,63.0214
110,ca,49.357
112,c1,90.1684
112,c2,93.357
112,c3,94.9792
112,c4,95.9274
112,c5,96.7086
112,m1,108.5341
112,m2,21.003
112,m3,63.358
112,ca,49.357
114,c1,89.944
114,c2,93.2446
114,c3,94.8674
114,c4,95.8716
114,c5,96.6526
114,m1,109.1303
114,m2,20.897
114,m3,63.282
114,ca,49.357
116,c1,89.7192
116,c2,93.076
116,c3,94.7554
116,c4,95.7596
116,c5,96.5966
116,m1,110.0053
116,m2,20.897
116,m3,63.282
116,ca,49.357
118,c1,89.4946
118,c2,92.9636
118,c3,94.6434
118,c4,95.7036
118,c5,96.485
118,m1,110.0053
118,m2,21.6262
118,m3,63.282
118,ca,49.357
119,c1,89.2704
119,c2,92.7952
119,c3,94.5314
119,c4,95.592
119,c5,96.429
119,m1,110.2859
119,m2,21.6262
119,m3,63.282
119,ca,49.357
121,c1,89.046
121,c2,92.6268
121,c3,94.4194
121,c4,95.536
121,c5,96.3732
121,m1,7.0737
121,m2,9.8169
121,m3,51.3834
121,ca,49.357
124,c1,88.8774
124,c2,92.5144
124,c3,94.3634
124,c4,95.424
124,c5,96.3172
124,m1,107.1859
124,m2,110.8527
124,m3,51.81
124,ca,49.357
126,c1,88.6528
126,c2,92.3462
126,c3,94.2514
126,c4,95.368
126,c5,96.2612
126,m1,107.8387
126,m2,110.7765
126,m3,51.81
126,ca,49.357
128,c1,88.428
128,c2,92.2338
128,c3,94.1394
128,c4,95.256
128,c5,96.1494
128,m1,108.4957
128,m2,110.7765
128,m3,51.81
128,ca,49.357
130,c1,88.2034
130,c2,92.0654
130,c3,94.0272
130,c4,95.1444
130,c5,96.0936
130,m1,108.8321
130,m2,111.2255
130,m3,51.81
130,ca,49.357
132,c1,87.9786
132,c2,91.953
132,c3,93.9148
132,c4,95.0884
132,c5,96.0376
132,m1,7.1572
132,m2,45.7574
132,m3,41.8028
132,ca,49.357
134,c1,87.754
134,c2,91.7848
134,c3,93.8026
134,c4,94.9764
134,c5,95.9818
134,m1,108.103
134,m2,45.7574
134,m3,41.8028
134,ca,49.357
136,c1,87.5294
136,c2,91.6164
136,c3,93.6902
136,c4,94.9204
136,c5,95.8698
136,m1,108.103
136,m2,45.7574
136,m3,42.5316
136,ca,49.357
139,c1,87.3608
139,c2,91.504
139,c3,93.578
139,c4,94.8084
139,c5,95.8138
139,m1,108.9582
139,m2,45.681
139,m3,42.4262
139,ca,49.357
141,c1,87.1362
141,c2,91.3356
141,c3,93.4658
141,c4,94.7526
141,c5,95.7578
141,m1,109.239
141,m2,45.9616
141,m3,42.4262
141,ca,49.357
143,c1,86.9114
143,c2,91.2234
143,c3,93.3536
143,c4,94.6408
143,c5,95.7018
143,m1,109.968
143,m2,45.9616
143,m3,42.4262
143,ca,49.357
144,c1,86.6866
144,c2,91.055
144,c3,93.2412
144,c4,94.5848
144,c5,95.5898
144,m1,7.093
144,m2,19.5394
144,m3,34.2958
144,ca,49.357
146,c1,86.4622
146,c2,90.9428
146,c3,93.129
146,c4,94.4728
146,c5,95.5338
146,m1,107.4294
146,m2,120.5362
146,m3,34.2958
146,ca,49.357
148,c1,86.238
148,c2,90.7744
148,c3,93.0166
148,c4,94.4168
148,c5,95.4778
148,m1,107.6538
148,m2,121.0408
148,m3,34.2958
148,ca,49.357
151,c1,86.0696
151,c2,90.6058
151,c3,92.9042
151,c4,94.3048
151,c5,95.422
151,m1,108.0232
151,m2,121.4206
151,m3,34.2198
151,ca,49.357
153,c1,85.8448
153,c2,90.4936
153,c3,92.848
153,c4,94.2486
153,c5,95.366
153,m1,108.0232
153,m2,122.0378
153,m3,34.2198
153,ca,49.357
155,c1,85.6204
155,c2,90.325
155,c3,92.7356
155,c4,94.1364
155,c5,95.254
155,m1,108.0232
155,m2,122.3748
155,m3,34.2198
155,ca,49.357
157,c1,85.396
157,c2,90.2126
157,c3,92.6234
157,c4,94.0242
157,c5,95.198
157,m1,7.4748
157,m2,50.3069
157,m3,27.2876
157,ca,49.357
159,c1,85.1714
159,c2,90.044
159,c3,92.511
159,c4,93.9682
159,c5,95.142
159,m1,108.8896
159,m2,50.3069
159,m3,27.2876
159,ca,49.357
162,c1,84.9468
162,c2,89.9316
162,c3,92.3988
162,c4,93.856
162,c5,95.086
162,m1,109.5696
162,m2,50.2009
162,m3,27.2876
162,ca,49.357
164,c1,84.7782
164,c2,89.7632
164,c3,92.2864
164,c4,93.7998
164,c5,94.974
164,m1,109.9062
164,m2,50.5811
164,m3,27.2876
164,ca,49.357
166,c1,84.5538
166,c2,89.6508
166,c3,92.174
166,c4,93.6874
166,c5,94.918
166,m1,110.58
166,m2,50.5811
166,m3,27.2876
166,ca,49.357
167,c1,84.3292
167,c2,89.4824
167,c3,92.062
167,c4,93.6314
167,c5,94.862
167,m1,110.58
167,m2,50.8619
167,m3,27.2876
167,ca,49.357
169,c1,84.1048
169,c2,89.3142
169,c3,91.9496
169,c4,93.5192
169,c5,94.806
169,m1,7.5112
169,m2,21.3816
169,m3,22.4543
169,ca,49.357
171,c1,83.88
171,c2,89.2018
171,c3,91.8376
171,c4,93.463
171,c5,94.694
171,m1,107.893
171,m2,22.5174
171,m3,22.4543
171,ca,49.357
173,c1,83.6554
173,c2,89.0332
173,c3,91.7252
173,c4,93.3506
173,c5,94.638
173,m1,108.0118
173,m2,22.4116
173,m3,22.3783
173,ca,49.357
175,c1,83.4868
175,c2,88.9212
175,c3,91.6128
175,c4,93.2946
175,c5,94.582
175,m1,109.0294
175,m2,22.4116
175,m3,22.3783
175,ca,49.357
177,c1,83.2622
177,c2,88.7528
177,c3,91.5566
177,c4,93.1822
177,c5,94.526
177,m1,109.31
177,m2,22.4116
177,m3,22.8271
177,ca,49.357
179,c1,83.0376
179,c2,88.6406
179,c3,91.4442
179,c4,93.1262
179,c5,94.47
179,m1,109.9836
179,m2,22.4116
179,m3,22.8271
179,ca,49.357
