run_id,livello,tbt,height,epoca,categoria_evento,nodo_mittente,nodo_destinatario,importo,unita,note
run2-tbt-10s/continentale,continentale,10,49,5,gas/reconcile,m1,treasury,99.6467,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run2-tbt-10s/continentale,continentale,10,49,5,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run2-tbt-10s/continentale,continentale,10,49,5,traffico,c4,stream applicativo,8,seq,ok
run2-tbt-10s/continentale,continentale,10,49,5,traffico,c3,stream applicativo,10,seq,ok
run2-tbt-10s/continentale,continentale,10,49,5,traffico,c2,stream applicativo,13,seq,ok
run2-tbt-10s/continentale,continentale,10,49,5,traffico,c1,stream applicativo,19,seq,ok
run2-tbt-10s/continentale,continentale,10,50,5,traffico,c5,stream applicativo,7,seq,ok
run2-tbt-10s/continentale,continentale,10,50,5,traffico,c1,stream applicativo,20,seq,ok
run2-tbt-10s/continentale,continentale,10,50,5,traffico,c2,stream applicativo,14,seq,ok
run2-tbt-10s/continentale,continentale,10,51,5,traffico,c4,stream applicativo,9,seq,ok
run2-tbt-10s/continentale,continentale,10,51,5,traffico,c3,stream applicativo,11,seq,ok
run2-tbt-10s/continentale,continentale,10,51,5,traffico,c1,stream applicativo,21,seq,ok
run2-tbt-10s/continentale,continentale,10,52,5,traffico,c2,stream applicativo,15,seq,ok
run2-tbt-10s/continentale,continentale,10,52,5,traffico,c1,stream applicativo,22,seq,ok
run2-tbt-10s/continentale,continentale,10,52,5,traffico,c5,stream applicativo,8,seq,ok
run2-tbt-10s/continentale,continentale,10,52,5,traffico,c3,stream applicativo,12,seq,ok
run2-tbt-10s/continentale,continentale,10,52,5,traffico,c1,stream applicativo,23,seq,ok
run2-tbt-10s/continentale,continentale,10,53,5,traffico,c4,stream applicativo,10,seq,ok
run2-tbt-10s/continentale,continentale,10,53,5,traffico,c2,stream applicativo,16,seq,ok
run2-tbt-10s/continentale,continentale,10,53,5,traffico,c1,stream applicativo,24,seq,ok
run2-tbt-10s/continentale,continentale,10,54,5,traffico,c3,stream applicativo,13,seq,ok
run2-tbt-10s/continentale,continentale,10,54,5,traffico,c2,stream applicativo,17,seq,ok
run2-tbt-10s/continentale,continentale,10,54,5,traffico,c1,stream applicativo,25,seq,ok
run2-tbt-10s/continentale,continentale,10,55,5,traffico,c5,stream applicativo,9,seq,ok
run2-tbt-10s/continentale,continentale,10,55,5,traffico,c4,stream applicativo,11,seq,ok
run2-tbt-10s/continentale,continentale,10,55,5,traffico,c1,stream applicativo,26,seq,ok
run2-tbt-10s/continentale,continentale,10,55,5,traffico,c2,stream applicativo,18,seq,ok
run2-tbt-10s/continentale,continentale,10,55,5,traffico,c3,stream applicativo,14,seq,ok
run2-tbt-10s/continentale,continentale,10,55,5,traffico,c1,stream applicativo,27,seq,ok
run2-tbt-10s/continentale,continentale,10,56,5,traffico,c2,stream applicativo,19,seq,ok
run2-tbt-10s/continentale,continentale,10,56,5,traffico,c1,stream applicativo,28,seq,ok
run2-tbt-10s/continentale,continentale,10,57,5,traffico,c4,stream applicativo,12,seq,ok
run2-tbt-10s/continentale,continentale,10,57,5,traffico,c3,stream applicativo,15,seq,ok
run2-tbt-10s/continentale,continentale,10,57,5,traffico,c1,stream applicativo,29,seq,ok
run2-tbt-10s/continentale,continentale,10,57,5,traffico,c5,stream applicativo,10,seq,ok
run2-tbt-10s/continentale,continentale,10,57,5,traffico,c2,stream applicativo,20,seq,ok
run2-tbt-10s/continentale,continentale,10,58,5,traffico,c1,stream applicativo,30,seq,ok
run2-tbt-10s/continentale,continentale,10,58,5,traffico,c4,stream applicativo,13,seq,ok
run2-tbt-10s/continentale,continentale,10,58,5,traffico,c3,stream applicativo,16,seq,ok
run2-tbt-10s/continentale,continentale,10,59,5,traffico,c2,stream applicativo,21,seq,ok
run2-tbt-10s/continentale,continentale,10,59,5,traffico,c1,stream applicativo,31,seq,ok
run2-tbt-10s/continentale,continentale,10,59,5,traffico,c1,stream applicativo,32,seq,ok
run2-tbt-10s/continentale,continentale,10,59,5,traffico,c5,stream applicativo,11,seq,ok
run2-tbt-10s/continentale,continentale,10,59,5,traffico,c2,stream applicativo,22,seq,ok
run2-tbt-10s/continentale,continentale,10,60,6,traffico,c3,stream applicativo,17,seq,ok
run2-tbt-10s/continentale,continentale,10,60,6,traffico,c1,stream applicativo,33,seq,ok
run2-tbt-10s/continentale,continentale,10,60,6,traffico,c4,stream applicativo,14,seq,ok
run2-tbt-10s/continentale,continentale,10,61,6,gas/reconcile,m3,treasury,5.0532,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run2-tbt-10s/continentale,continentale,10,61,6,gas/reconcile,m2,treasury,27.2163,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run2-tbt-10s/continentale,continentale,10,61,6,gas/reconcile,m1,treasury,99.9727,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run2-tbt-10s/continentale,continentale,10,61,6,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run2-tbt-10s/continentale,continentale,10,61,6,traffico,c2,stream applicativo,23,seq,ok
run2-tbt-10s/continentale,continentale,10,61,6,traffico,c1,stream applicativo,34,seq,ok
run2-tbt-10s/continentale,continentale,10,62,6,traffico,c3,stream applicativo,18,seq,ok
run2-tbt-10s/continentale,continentale,10,62,6,traffico,c1,stream applicativo,35,seq,ok
run2-tbt-10s/continentale,continentale,10,62,6,traffico,c5,stream applicativo,12,seq,ok
run2-tbt-10s/continentale,continentale,10,62,6,traffico,c2,stream applicativo,24,seq,ok
run2-tbt-10s/continentale,continentale,10,63,6,traffico,c4,stream applicativo,15,seq,ok
run2-tbt-10s/continentale,continentale,10,63,6,traffico,c1,stream applicativo,36,seq,ok
run2-tbt-10s/continentale,continentale,10,63,6,traffico,c3,stream applicativo,19,seq,ok
run2-tbt-10s/continentale,continentale,10,63,6,traffico,c2,stream applicativo,25,seq,ok
run2-tbt-10s/continentale,continentale,10,63,6,traffico,c1,stream applicativo,37,seq,ok
run2-tbt-10s/continentale,continentale,10,64,6,traffico,c1,stream applicativo,38,seq,ok
run2-tbt-10s/continentale,continentale,10,64,6,traffico,c5,stream applicativo,13,seq,ok
run2-tbt-10s/continentale,continentale,10,64,6,traffico,c4,stream applicativo,16,seq,ok
run2-tbt-10s/continentale,continentale,10,64,6,traffico,c2,stream applicativo,26,seq,ok
run2-tbt-10s/continentale,continentale,10,65,6,traffico,c3,stream applicativo,20,seq,ok
run2-tbt-10s/continentale,continentale,10,65,6,traffico,c1,stream applicativo,39,seq,ok
run2-tbt-10s/continentale,continentale,10,65,6,traffico,c2,stream applicativo,27,seq,ok
run2-tbt-10s/continentale,continentale,10,65,6,traffico,c1,stream applicativo,40,seq,ok
run2-tbt-10s/continentale,continentale,10,66,6,traffico,c4,stream applicativo,17,seq,ok
run2-tbt-10s/continentale,continentale,10,66,6,traffico,c3,stream applicativo,21,seq,ok
run2-tbt-10s/continentale,continentale,10,66,6,traffico,c1,stream applicativo,41,seq,ok
run2-tbt-10s/continentale,continentale,10,67,6,traffico,c2,stream applicativo,28,seq,ok
run2-tbt-10s/continentale,continentale,10,67,6,traffico,c5,stream applicativo,14,seq,ok
run2-tbt-10s/continentale,continentale,10,67,6,traffico,c1,stream applicativo,42,seq,ok
run2-tbt-10s/continentale,continentale,10,68,6,traffico,c3,stream applicativo,22,seq,ok
run2-tbt-10s/continentale,continentale,10,68,6,traffico,c2,stream applicativo,29,seq,ok
run2-tbt-10s/continentale,continentale,10,68,6,traffico,c1,stream applicativo,43,seq,ok
run2-tbt-10s/continentale,continentale,10,68,6,traffico,c4,stream applicativo,18,seq,ok
run2-tbt-10s/continentale,continentale,10,68,6,traffico,c1,stream applicativo,44,seq,ok
run2-tbt-10s/continentale,continentale,10,69,6,traffico,c2,stream applicativo,30,seq,ok
run2-tbt-10s/continentale,continentale,10,69,6,traffico,c5,stream applicativo,15,seq,ok
run2-tbt-10s/continentale,continentale,10,70,6,traffico,c3,stream applicativo,23,seq,ok
run2-tbt-10s/continentale,continentale,10,70,6,traffico,c1,stream applicativo,45,seq,ok
run2-tbt-10s/continentale,continentale,10,70,6,traffico,c4,stream applicativo,19,seq,ok
run2-tbt-10s/continentale,continentale,10,70,6,traffico,c2,stream applicativo,31,seq,ok
run2-tbt-10s/continentale,continentale,10,70,6,traffico,c1,stream applicativo,46,seq,ok
run2-tbt-10s/continentale,continentale,10,71,6,traffico,c3,stream applicativo,24,seq,ok
run2-tbt-10s/continentale,continentale,10,71,6,traffico,c1,stream applicativo,47,seq,ok
run2-tbt-10s/continentale,continentale,10,71,6,traffico,c2,stream applicativo,32,seq,ok
run2-tbt-10s/continentale,continentale,10,72,7,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run2-tbt-10s/continentale,continentale,10,72,7,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run2-tbt-10s/continentale,continentale,10,72,7,gas/refill,admin,m3,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run2-tbt-10s/continentale,continentale,10,72,7,traffico,c5,stream applicativo,16,seq,ok
run2-tbt-10s/continentale,continentale,10,72,7,traffico,c1,stream applicativo,48,seq,ok
run2-tbt-10s/continentale,continentale,10,72,7,traffico,c4,stream applicativo,20,seq,ok
run2-tbt-10s/continentale,continentale,10,72,7,traffico,c3,stream applicativo,25,seq,ok
run2-tbt-10s/continentale,continentale,10,72,7,traffico,c2,stream applicativo,33,seq,ok
run2-tbt-10s/continentale,continentale,10,72,7,traffico,c1,stream applicativo,49,seq,ok
run2-tbt-10s/continentale,continentale,10,73,7,gas/reconcile,m3,treasury,4.067,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run2-tbt-10s/continentale,continentale,10,73,7,gas/reconcile,m2,treasury,11.3152,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run2-tbt-10s/continentale,continentale,10,73,7,gas/reconcile,m1,treasury,101.5243,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run2-tbt-10s/continentale,continentale,10,73,7,traffico,c1,stream applicativo,50,seq,ok
run2-tbt-10s/continentale,continentale,10,73,7,traffico,c2,stream applicativo,34,seq,ok
run2-tbt-10s/continentale,continentale,10,74,7,traffico,c5,stream applicativo,17,seq,ok
run2-tbt-10s/continentale,continentale,10,74,7,traffico,c4,stream applicativo,21,seq,ok
run2-tbt-10s/continentale,continentale,10,74,7,traffico,c3,stream applicativo,26,seq,ok
run2-tbt-10s/continentale,continentale,10,74,7,traffico,c1,stream applicativo,51,seq,ok
run2-tbt-10s/continentale,continentale,10,75,7,traffico,c2,stream applicativo,35,seq,ok
run2-tbt-10s/continentale,continentale,10,75,7,traffico,c1,stream applicativo,52,seq,ok
run2-tbt-10s/continentale,continentale,10,76,7,traffico,c3,stream applicativo,27,seq,ok
run2-tbt-10s/continentale,continentale,10,76,7,traffico,c1,stream applicativo,53,seq,ok
run2-tbt-10s/continentale,continentale,10,76,7,traffico,c4,stream applicativo,22,seq,ok
run2-tbt-10s/continentale,continentale,10,76,7,traffico,c2,stream applicativo,36,seq,ok
run2-tbt-10s/continentale,continentale,10,76,7,traffico,c1,stream applicativo,54,seq,ok
run2-tbt-10s/continentale,continentale,10,76,7,traffico,c5,stream applicativo,18,seq,ok
run2-tbt-10s/continentale,continentale,10,77,7,traffico,c3,stream applicativo,28,seq,ok
run2-tbt-10s/continentale,continentale,10,77,7,traffico,c2,stream applicativo,37,seq,ok
run2-tbt-10s/continentale,continentale,10,77,7,traffico,c1,stream applicativo,55,seq,ok
run2-tbt-10s/continentale,continentale,10,77,7,traffico,c4,stream applicativo,23,seq,ok
run2-tbt-10s/continentale,continentale,10,77,7,traffico,c1,stream applicativo,56,seq,ok
run2-tbt-10s/continentale,continentale,10,78,7,traffico,c2,stream applicativo,38,seq,ok
run2-tbt-10s/continentale,continentale,10,78,7,traffico,c3,stream applicativo,29,seq,ok
run2-tbt-10s/continentale,continentale,10,78,7,traffico,c1,stream applicativo,57,seq,ok
run2-tbt-10s/continentale,continentale,10,78,7,traffico,c5,stream applicativo,19,seq,ok
run2-tbt-10s/continentale,continentale,10,79,7,traffico,c2,stream applicativo,39,seq,ok
run2-tbt-10s/continentale,continentale,10,79,7,traffico,c1,stream applicativo,58,seq,ok
run2-tbt-10s/continentale,continentale,10,79,7,traffico,c4,stream applicativo,24,seq,ok
run2-tbt-10s/continentale,continentale,10,79,7,traffico,c3,stream applicativo,30,seq,ok
run2-tbt-10s/continentale,continentale,10,79,7,traffico,c1,stream applicativo,59,seq,ok
run2-tbt-10s/continentale,continentale,10,80,7,traffico,c2,stream applicativo,40,seq,ok
run2-tbt-10s/continentale,continentale,10,80,7,traffico,c1,stream applicativo,60,seq,ok
run2-tbt-10s/continentale,continentale,10,80,7,traffico,c5,stream applicativo,20,seq,ok
run2-tbt-10s/continentale,continentale,10,80,7,traffico,c4,stream applicativo,25,seq,ok
run2-tbt-10s/continentale,continentale,10,80,7,traffico,c3,stream applicativo,31,seq,ok
run2-tbt-10s/continentale,continentale,10,80,7,traffico,c2,stream applicativo,41,seq,ok
run2-tbt-10s/continentale,continentale,10,80,7,traffico,c1,stream applicativo,61,seq,ok
run2-tbt-10s/continentale,continentale,10,81,7,traffico,c1,stream applicativo,62,seq,ok
run2-tbt-10s/continentale,continentale,10,82,7,traffico,c2,stream applicativo,42,seq,ok
run2-tbt-10s/continentale,continentale,10,82,7,traffico,c3,stream applicativo,32,seq,ok
run2-tbt-10s/continentale,continentale,10,82,7,traffico,c1,stream applicativo,63,seq,ok
run2-tbt-10s/continentale,continentale,10,82,7,traffico,c5,stream applicativo,21,seq,ok
run2-tbt-10s/continentale,continentale,10,82,7,traffico,c4,stream applicativo,26,seq,ok
run2-tbt-10s/continentale,continentale,10,83,7,traffico,c2,stream applicativo,43,seq,ok
run2-tbt-10s/continentale,continentale,10,83,7,traffico,c1,stream applicativo,64,seq,ok
run2-tbt-10s/continentale,continentale,10,83,7,traffico,c3,stream applicativo,33,seq,ok
run2-tbt-10s/continentale,continentale,10,83,7,traffico,c1,stream applicativo,65,seq,ok
run2-tbt-10s/continentale,continentale,10,84,8,traffico,c2,stream applicativo,44,seq,ok
run2-tbt-10s/continentale,continentale,10,84,8,traffico,c4,stream applicativo,27,seq,ok
run2-tbt-10s/continentale,continentale,10,84,8,traffico,c1,stream applicativo,66,seq,ok
run2-tbt-10s/continentale,continentale,10,84,8,traffico,c5,stream applicativo,22,seq,ok
run2-tbt-10s/continentale,continentale,10,85,8,gas/reconcile,m3,treasury,23.2851,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run2-tbt-10s/continentale,continentale,10,85,8,gas/reconcile,m2,treasury,64.6492,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run2-tbt-10s/continentale,continentale,10,85,8,gas/reconcile,m1,treasury,102.5618,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run2-tbt-10s/continentale,continentale,10,85,8,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run2-tbt-10s/continentale,continentale,10,85,8,traffico,c3,stream applicativo,34,seq,ok
run2-tbt-10s/continentale,continentale,10,85,8,traffico,c2,stream applicativo,45,seq,ok
run2-tbt-10s/continentale,continentale,10,85,8,traffico,c1,stream applicativo,67,seq,ok
run2-tbt-10s/continentale,continentale,10,85,8,traffico,c1,stream applicativo,68,seq,ok
run2-tbt-10s/continentale,continentale,10,86,8,traffico,c4,stream applicativo,28,seq,ok
run2-tbt-10s/continentale,continentale,10,86,8,traffico,c2,stream applicativo,46,seq,ok
run2-tbt-10s/continentale,continentale,10,86,8,traffico,c3,stream applicativo,35,seq,ok
run2-tbt-10s/continentale,continentale,10,86,8,traffico,c1,stream applicativo,69,seq,ok
run2-tbt-10s/continentale,continentale,10,87,8,traffico,c5,stream applicativo,23,seq,ok
run2-tbt-10s/continentale,continentale,10,87,8,traffico,c2,stream applicativo,47,seq,ok
run2-tbt-10s/continentale,continentale,10,87,8,traffico,c1,stream applicativo,70,seq,ok
run2-tbt-10s/continentale,continentale,10,87,8,traffico,c4,stream applicativo,29,seq,ok
run2-tbt-10s/continentale,continentale,10,87,8,traffico,c3,stream applicativo,36,seq,ok
run2-tbt-10s/continentale,continentale,10,87,8,traffico,c1,stream applicativo,71,seq,ok
