experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,epoch_buried,epoch_start_height,epoch_end_height,cluster_head_host,cluster_head_address,esg_miner,tau_miner,n_companies,companies,tau_cluster_sum,c_i_sum,theta_code,theta_thesis,W_k_raw,A_k_alloc,R_k_reconciled,B_k_prev,B_k,rho_k,rho_k_prev,feedback_factor,w_k_recomputed,w_k_int_recomputed,w_k_published,w_k_published_prev,publish_confirm_height,publish_logged_height,publish_logged_weight,recompute_match,implied_W_k_raw_from_published,implied_raw_delta_over_esg_miner,malus_M,psi,w_after_malus,w_effective_g,W_tot_snapshot,share_snapshot,blocks_mined_epoch,blocks_measured_epoch,dumpfunction_effect,malus_trajectory
run1-tbt-15s,intercontinentale,1,15,none,true,12,11,1,120,131,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,26.46,2,2,c1:esg=77.16:tau=22:c_i=16.9752 c2:esg=99.26:tau=14:c_i=13.8964,36,30.8716,63.0,70,869.782536,7.668326,102.8716,0.0,0.0,1.0,1.0,1.0,869.782536,86978,86978,103024,138,137,86978,1,869.78,-0.0001,0.0,1.0,86978,86978.0,142915.0,0.6086,7,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,11,1,120,131,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,17.5,1,1,c5:esg=76.32:tau=7:c_i=5.3424,7,5.3424,63.0,70,110.992,0.978547,12.3572,-0.0,0.0,1.0,1.0,1.0,110.992,11099,11099,,138,137,11099,1,110.99,-0.0001,0.0,1.0,11099,11099.0,142915.0,0.077662,1,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,11,1,120,131,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,24.17,2,2,c3:esg=92.76:tau=11:c_i=10.2036 c4:esg=70.53:tau=9:c_i=6.3477,20,16.5513,63.0,70,448.384921,3.953128,11.7757,0.0,0.0,1.0,1.0,1.0,448.384921,44838,44838,51027,138,137,44838,1,448.38,-0.0002,0.0,1.0,44838,44838.0,142915.0,0.313739,4,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,12,1,132,143,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,26.46,2,2,c1:esg=77.16:tau=21:c_i=16.2036 c2:esg=99.26:tau=15:c_i=14.8890,36,31.0926,61.0,68,875.630196,7.560075,101.6501,0.0,0.0,1.0,1.0,1.0,875.630196,87563,87563,86978,150,149,87563,1,875.63,-0.0,0.0,1.0,87563,87563.0,141304.0,0.619678,9,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,12,1,132,143,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,17.5,2,1,c5:esg=76.32:tau=7:c_i=5.3424,7,5.3424,61.0,68,128.492,1.109383,9.962,0.0,0.0,1.0,1.0,1.0,128.492,12849,12849,11099,150,149,12849,1,128.49,-0.0001,0.0,1.0,12849,12849.0,141304.0,0.090932,2,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,12,1,132,143,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,24.17,2,2,c3:esg=92.76:tau=10:c_i=9.2760 c4:esg=70.53:tau=8:c_i=5.6424,18,14.9184,61.0,68,408.917728,3.530542,65.7037,0.0,0.0,1.0,1.0,1.0,408.917728,40892,40892,44838,150,149,40892,1,408.92,0.0001,0.0,1.0,40892,40892.0,141304.0,0.28939,1,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,13,1,144,155,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,26.46,2,2,c1:esg=77.16:tau=23:c_i=17.7468 c2:esg=99.26:tau=15:c_i=14.8890,38,32.6358,66.0,74,916.463268,7.981021,102.6762,0.0,0.0,1.0,1.0,1.0,916.463268,91646,91646,87563,162,161,91646,1,916.46,-0.0001,0.0,1.0,91646,91646.0,151576.0,0.604621,4,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,13,1,144,155,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,17.5,2,1,c5:esg=76.32:tau=7:c_i=5.3424,7,5.3424,66.0,74,128.492,1.118973,8.0852,0.0,0.0,1.0,1.0,1.0,128.492,12849,,12849,,161,12849,,,,0.0,1.0,,,151576.0,0.084769,0,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,13,1,144,155,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,24.17,2,2,c3:esg=92.76:tau=12:c_i=11.1312 c4:esg=70.53:tau=9:c_i=6.3477,21,17.4789,66.0,74,470.805013,4.100006,26.377,0.0,0.0,1.0,1.0,1.0,470.805013,47081,47081,40892,162,161,47081,1,470.81,0.0002,0.0,1.0,47081,47081.0,151576.0,0.31061,8,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
run1-tbt-15s,intercontinentale,1,15,none,true,12,14,0,156,167,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,26.46,2,2,c1:esg=77.16:tau=22:c_i=16.9752 c2:esg=99.26:tau=15:c_i=14.8890,37,31.8642,64.0,70,896.046732,7.880453,100.722,0.0,0.0,1.0,1.0,1.0,896.046732,89605,,91646,,173,89605,,,,0.0,1.0,,,151576.0,0.604621,9,12,"not computable: dump-function=none in this run: g(w) = w, no damping to measure",not computable: malus registry empty: M = 0 and Psi = 1 in every epoch (no decay to observe)
