run_id,livello,tbt,height,epoca,categoria_evento,nodo_mittente,nodo_destinatario,importo,unita,note
run4-tbt-3s/continentale,continentale,3,235,20,traffico,c3,stream applicativo,28,seq,ok
run4-tbt-3s/continentale,continentale,3,235,20,traffico,c2,stream applicativo,37,seq,ok
run4-tbt-3s/continentale,continentale,3,235,20,traffico,c1,stream applicativo,55,seq,ok
run4-tbt-3s/continentale,continentale,3,237,20,traffico,c4,stream applicativo,23,seq,ok
run4-tbt-3s/continentale,continentale,3,237,20,traffico,c1,stream applicativo,56,seq,ok
run4-tbt-3s/continentale,continentale,3,239,20,traffico,c2,stream applicativo,38,seq,ok
run4-tbt-3s/continentale,continentale,3,240,21,traffico,c3,stream applicativo,29,seq,ok
run4-tbt-3s/continentale,continentale,3,240,21,traffico,c1,stream applicativo,57,seq,ok
run4-tbt-3s/continentale,continentale,3,240,21,traffico,c5,stream applicativo,19,seq,ok
run4-tbt-3s/continentale,continentale,3,242,21,traffico,c2,stream applicativo,39,seq,ok
run4-tbt-3s/continentale,continentale,3,242,21,traffico,c1,stream applicativo,58,seq,ok
run4-tbt-3s/continentale,continentale,3,243,21,gas/reconcile,m3,treasury,6.0196,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,243,21,gas/reconcile,m2,treasury,11.1873,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,243,21,gas/reconcile,m1,treasury,100.9901,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,243,21,traffico,c4,stream applicativo,24,seq,ok
run4-tbt-3s/continentale,continentale,3,244,21,traffico,c3,stream applicativo,30,seq,ok
run4-tbt-3s/continentale,continentale,3,244,21,traffico,c1,stream applicativo,59,seq,ok
run4-tbt-3s/continentale,continentale,3,245,21,traffico,c2,stream applicativo,40,seq,ok
run4-tbt-3s/continentale,continentale,3,246,21,traffico,c1,stream applicativo,60,seq,ok
run4-tbt-3s/continentale,continentale,3,247,21,traffico,c5,stream applicativo,20,seq,ok
run4-tbt-3s/continentale,continentale,3,248,21,traffico,c4,stream applicativo,25,seq,ok
run4-tbt-3s/continentale,continentale,3,248,21,traffico,c3,stream applicativo,31,seq,ok
run4-tbt-3s/continentale,continentale,3,248,21,traffico,c2,stream applicativo,41,seq,ok
run4-tbt-3s/continentale,continentale,3,248,21,traffico,c1,stream applicativo,61,seq,ok
run4-tbt-3s/continentale,continentale,3,249,21,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/continentale,continentale,3,249,21,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/continentale,continentale,3,250,21,traffico,c1,stream applicativo,62,seq,ok
run4-tbt-3s/continentale,continentale,3,251,21,traffico,c2,stream applicativo,42,seq,ok
run4-tbt-3s/continentale,continentale,3,253,22,gas/reconcile,m3,treasury,4.7915,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,253,22,gas/reconcile,m2,treasury,65.0993,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,253,22,traffico,c3,stream applicativo,32,seq,ok
run4-tbt-3s/continentale,continentale,3,253,22,traffico,c1,stream applicativo,63,seq,ok
run4-tbt-3s/continentale,continentale,3,254,22,gas/reconcile,m1,treasury,100.0055,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,254,22,traffico,c5,stream applicativo,21,seq,ok
run4-tbt-3s/continentale,continentale,3,254,22,traffico,c4,stream applicativo,26,seq,ok
run4-tbt-3s/continentale,continentale,3,256,22,traffico,c2,stream applicativo,43,seq,ok
run4-tbt-3s/continentale,continentale,3,256,22,traffico,c1,stream applicativo,64,seq,ok
run4-tbt-3s/continentale,continentale,3,258,22,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/continentale,continentale,3,258,22,traffico,c3,stream applicativo,33,seq,ok
run4-tbt-3s/continentale,continentale,3,258,22,traffico,c1,stream applicativo,65,seq,ok
run4-tbt-3s/continentale,continentale,3,259,22,traffico,c2,stream applicativo,44,seq,ok
run4-tbt-3s/continentale,continentale,3,260,22,traffico,c4,stream applicativo,27,seq,ok
run4-tbt-3s/continentale,continentale,3,261,22,traffico,c1,stream applicativo,66,seq,ok
run4-tbt-3s/continentale,continentale,3,262,22,traffico,c5,stream applicativo,22,seq,ok
run4-tbt-3s/continentale,continentale,3,263,22,traffico,c3,stream applicativo,34,seq,ok
run4-tbt-3s/continentale,continentale,3,263,22,traffico,c2,stream applicativo,45,seq,ok
run4-tbt-3s/continentale,continentale,3,263,22,traffico,c1,stream applicativo,67,seq,ok
run4-tbt-3s/continentale,continentale,3,266,23,gas/reconcile,m3,treasury,3.803,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,266,23,gas/reconcile,m2,treasury,26.1509,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,266,23,gas/reconcile,m1,treasury,100.8077,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,266,23,traffico,c1,stream applicativo,68,seq,ok
run4-tbt-3s/continentale,continentale,3,267,23,traffico,c4,stream applicativo,28,seq,ok
run4-tbt-3s/continentale,continentale,3,267,23,traffico,c2,stream applicativo,46,seq,ok
run4-tbt-3s/continentale,continentale,3,268,23,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/continentale,continentale,3,268,23,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/continentale,continentale,3,268,23,gas/refill,admin,m3,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/continentale,continentale,3,268,23,traffico,c3,stream applicativo,35,seq,ok
run4-tbt-3s/continentale,continentale,3,268,23,traffico,c1,stream applicativo,69,seq,ok
run4-tbt-3s/continentale,continentale,3,270,23,traffico,c5,stream applicativo,23,seq,ok
run4-tbt-3s/continentale,continentale,3,271,23,traffico,c2,stream applicativo,47,seq,ok
run4-tbt-3s/continentale,continentale,3,271,23,traffico,c1,stream applicativo,70,seq,ok
run4-tbt-3s/continentale,continentale,3,273,23,traffico,c4,stream applicativo,29,seq,ok
run4-tbt-3s/continentale,continentale,3,273,23,traffico,c3,stream applicativo,36,seq,ok
run4-tbt-3s/continentale,continentale,3,273,23,traffico,c1,stream applicativo,71,seq,ok
run4-tbt-3s/continentale,continentale,3,273,23,traffico,c2,stream applicativo,48,seq,ok
run4-tbt-3s/continentale,continentale,3,275,23,traffico,c1,stream applicativo,72,seq,ok
run4-tbt-3s/continentale,continentale,3,277,24,traffico,c5,stream applicativo,24,seq,ok
run4-tbt-3s/continentale,continentale,3,277,24,traffico,c3,stream applicativo,37,seq,ok
run4-tbt-3s/continentale,continentale,3,277,24,traffico,c2,stream applicativo,49,seq,ok
run4-tbt-3s/continentale,continentale,3,277,24,traffico,c1,stream applicativo,73,seq,ok
run4-tbt-3s/continentale,continentale,3,278,24,gas/reconcile,m3,treasury,23.0334,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,278,24,gas/reconcile,m2,treasury,70.4333,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,278,24,gas/reconcile,m1,treasury,100.9456,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,278,24,traffico,c4,stream applicativo,30,seq,ok
run4-tbt-3s/continentale,continentale,3,280,24,traffico,c1,stream applicativo,74,seq,ok
run4-tbt-3s/continentale,continentale,3,281,24,traffico,c2,stream applicativo,50,seq,ok
run4-tbt-3s/continentale,continentale,3,282,24,traffico,c3,stream applicativo,38,seq,ok
run4-tbt-3s/continentale,continentale,3,282,24,traffico,c1,stream applicativo,75,seq,ok
run4-tbt-3s/continentale,continentale,3,284,24,traffico,c5,stream applicativo,25,seq,ok
run4-tbt-3s/continentale,continentale,3,284,24,traffico,c4,stream applicativo,31,seq,ok
run4-tbt-3s/continentale,continentale,3,284,24,traffico,c2,stream applicativo,51,seq,ok
run4-tbt-3s/continentale,continentale,3,284,24,traffico,c1,stream applicativo,76,seq,ok
run4-tbt-3s/continentale,continentale,3,286,24,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/continentale,continentale,3,287,24,traffico,c3,stream applicativo,39,seq,ok
run4-tbt-3s/continentale,continentale,3,287,24,traffico,c1,stream applicativo,77,seq,ok
run4-tbt-3s/continentale,continentale,3,288,25,traffico,c2,stream applicativo,52,seq,ok
run4-tbt-3s/continentale,continentale,3,290,25,traffico,c1,stream applicativo,78,seq,ok
run4-tbt-3s/continentale,continentale,3,291,25,gas/reconcile,m3,treasury,18.4249,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,291,25,gas/reconcile,m2,treasury,28.0828,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,291,25,gas/reconcile,m1,treasury,101.0923,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,291,25,traffico,c4,stream applicativo,32,seq,ok
run4-tbt-3s/continentale,continentale,3,292,25,traffico,c3,stream applicativo,40,seq,ok
run4-tbt-3s/continentale,continentale,3,292,25,traffico,c2,stream applicativo,53,seq,ok
run4-tbt-3s/continentale,continentale,3,292,25,traffico,c1,stream applicativo,79,seq,ok
run4-tbt-3s/continentale,continentale,3,292,25,traffico,c5,stream applicativo,26,seq,ok
run4-tbt-3s/continentale,continentale,3,294,25,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/continentale,continentale,3,294,25,traffico,c1,stream applicativo,80,seq,ok
run4-tbt-3s/continentale,continentale,3,295,25,traffico,c2,stream applicativo,54,seq,ok
run4-tbt-3s/continentale,continentale,3,296,25,traffico,c4,stream applicativo,33,seq,ok
run4-tbt-3s/continentale,continentale,3,296,25,traffico,c3,stream applicativo,41,seq,ok
run4-tbt-3s/continentale,continentale,3,296,25,traffico,c1,stream applicativo,81,seq,ok
run4-tbt-3s/continentale,continentale,3,299,25,traffico,c2,stream applicativo,55,seq,ok
run4-tbt-3s/continentale,continentale,3,299,25,traffico,c1,stream applicativo,82,seq,ok
run4-tbt-3s/continentale,continentale,3,299,25,traffico,c5,stream applicativo,27,seq,ok
run4-tbt-3s/continentale,continentale,3,302,26,traffico,c3,stream applicativo,42,seq,ok
run4-tbt-3s/continentale,continentale,3,302,26,traffico,c1,stream applicativo,83,seq,ok
run4-tbt-3s/continentale,continentale,3,303,26,gas/reconcile,m3,treasury,14.8341,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,303,26,gas/reconcile,m2,treasury,11.1605,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,303,26,gas/reconcile,m1,treasury,100.5089,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,303,26,traffico,c4,stream applicativo,34,seq,ok
run4-tbt-3s/continentale,continentale,3,303,26,traffico,c2,stream applicativo,56,seq,ok
run4-tbt-3s/continentale,continentale,3,304,26,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/continentale,continentale,3,304,26,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/continentale,continentale,3,304,26,traffico,c1,stream applicativo,84,seq,ok
run4-tbt-3s/continentale,continentale,3,306,26,traffico,c3,stream applicativo,43,seq,ok
run4-tbt-3s/continentale,continentale,3,306,26,traffico,c2,stream applicativo,57,seq,ok
run4-tbt-3s/continentale,continentale,3,306,26,traffico,c1,stream applicativo,85,seq,ok
run4-tbt-3s/continentale,continentale,3,307,26,traffico,c5,stream applicativo,28,seq,ok
run4-tbt-3s/continentale,continentale,3,308,26,traffico,c4,stream applicativo,35,seq,ok
run4-tbt-3s/continentale,continentale,3,308,26,traffico,c1,stream applicativo,86,seq,ok
run4-tbt-3s/continentale,continentale,3,309,26,traffico,c2,stream applicativo,58,seq,ok
run4-tbt-3s/continentale,continentale,3,310,26,traffico,c3,stream applicativo,44,seq,ok
run4-tbt-3s/continentale,continentale,3,310,26,traffico,c1,stream applicativo,87,seq,ok
run4-tbt-3s/continentale,continentale,3,312,27,traffico,c2,stream applicativo,59,seq,ok
run4-tbt-3s/continentale,continentale,3,312,27,traffico,c1,stream applicativo,88,seq,ok
run4-tbt-3s/continentale,continentale,3,313,27,gas/reconcile,m3,treasury,11.8405,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,313,27,gas/reconcile,m2,treasury,64.3572,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,313,27,gas/reconcile,m1,treasury,101.1523,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,313,27,traffico,c5,stream applicativo,29,seq,ok
run4-tbt-3s/continentale,continentale,3,313,27,traffico,c4,stream applicativo,36,seq,ok
run4-tbt-3s/continentale,continentale,3,314,27,traffico,c3,stream applicativo,45,seq,ok
run4-tbt-3s/continentale,continentale,3,314,27,traffico,c1,stream applicativo,89,seq,ok
run4-tbt-3s/continentale,continentale,3,316,27,traffico,c2,stream applicativo,60,seq,ok
run4-tbt-3s/continentale,continentale,3,317,27,traffico,c1,stream applicativo,90,seq,ok
run4-tbt-3s/continentale,continentale,3,319,27,traffico,c4,stream applicativo,37,seq,ok
run4-tbt-3s/continentale,continentale,3,319,27,traffico,c3,stream applicativo,46,seq,ok
run4-tbt-3s/continentale,continentale,3,319,27,traffico,c2,stream applicativo,61,seq,ok
run4-tbt-3s/continentale,continentale,3,319,27,traffico,c1,stream applicativo,91,seq,ok
run4-tbt-3s/continentale,continentale,3,321,27,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/continentale,continentale,3,321,27,traffico,c5,stream applicativo,30,seq,ok
run4-tbt-3s/continentale,continentale,3,322,27,traffico,c1,stream applicativo,92,seq,ok
run4-tbt-3s/continentale,continentale,3,323,27,traffico,c2,stream applicativo,62,seq,ok
run4-tbt-3s/continentale,continentale,3,324,28,traffico,c3,stream applicativo,47,seq,ok
run4-tbt-3s/continentale,continentale,3,324,28,traffico,c1,stream applicativo,93,seq,ok
run4-tbt-3s/continentale,continentale,3,325,28,gas/reconcile,m1,treasury,100.8723,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,325,28,traffico,c4,stream applicativo,38,seq,ok
run4-tbt-3s/continentale,continentale,3,326,28,traffico,c2,stream applicativo,63,seq,ok
run4-tbt-3s/continentale,continentale,3,326,28,traffico,c1,stream applicativo,94,seq,ok
run4-tbt-3s/continentale,continentale,3,327,28,gas/reconcile,m3,treasury,9.4594,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,327,28,gas/reconcile,m2,treasury,25.7978,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,327,28,traffico,c5,stream applicativo,31,seq,ok
run4-tbt-3s/continentale,continentale,3,328,28,traffico,c3,stream applicativo,48,seq,ok
run4-tbt-3s/continentale,continentale,3,328,28,traffico,c1,stream applicativo,95,seq,ok
run4-tbt-3s/continentale,continentale,3,329,28,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/continentale,continentale,3,329,28,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/continentale,continentale,3,329,28,traffico,c2,stream applicativo,64,seq,ok
run4-tbt-3s/continentale,continentale,3,330,28,traffico,c4,stream applicativo,39,seq,ok
run4-tbt-3s/continentale,continentale,3,330,28,traffico,c1,stream applicativo,96,seq,ok
run4-tbt-3s/continentale,continentale,3,332,28,traffico,c3,stream applicativo,49,seq,ok
run4-tbt-3s/continentale,continentale,3,332,28,traffico,c2,stream applicativo,65,seq,ok
run4-tbt-3s/continentale,continentale,3,332,28,traffico,c1,stream applicativo,97,seq,ok
run4-tbt-3s/continentale,continentale,3,334,28,traffico,c5,stream applicativo,32,seq,ok
run4-tbt-3s/continentale,continentale,3,335,28,traffico,c1,stream applicativo,98,seq,ok
run4-tbt-3s/continentale,continentale,3,335,28,traffico,c4,stream applicativo,40,seq,ok
run4-tbt-3s/continentale,continentale,3,335,28,traffico,c2,stream applicativo,66,seq,ok
run4-tbt-3s/continentale,continentale,3,336,29,traffico,c3,stream applicativo,50,seq,ok
run4-tbt-3s/continentale,continentale,3,336,29,traffico,c1,stream applicativo,99,seq,ok
run4-tbt-3s/continentale,continentale,3,337,29,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/continentale,continentale,3,338,29,gas/reconcile,m3,treasury,7.5374,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,338,29,gas/reconcile,m2,treasury,70.7438,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,338,29,gas/reconcile,m1,treasury,100.6638,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,338,29,traffico,c2,stream applicativo,67,seq,ok
run4-tbt-3s/continentale,continentale,3,338,29,traffico,c1,stream applicativo,100,seq,ok
run4-tbt-3s/continentale,continentale,3,341,29,traffico,c5,stream applicativo,33,seq,ok
run4-tbt-3s/continentale,continentale,3,341,29,traffico,c4,stream applicativo,41,seq,ok
run4-tbt-3s/continentale,continentale,3,341,29,traffico,c3,stream applicativo,51,seq,ok
run4-tbt-3s/continentale,continentale,3,341,29,traffico,c1,stream applicativo,101,seq,ok
run4-tbt-3s/continentale,continentale,3,341,29,traffico,c2,stream applicativo,68,seq,ok
run4-tbt-3s/continentale,continentale,3,343,29,traffico,c1,stream applicativo,102,seq,ok
run4-tbt-3s/continentale,continentale,3,345,29,traffico,c3,stream applicativo,52,seq,ok
run4-tbt-3s/continentale,continentale,3,345,29,traffico,c2,stream applicativo,69,seq,ok
run4-tbt-3s/continentale,continentale,3,345,29,traffico,c1,stream applicativo,103,seq,ok
run4-tbt-3s/continentale,continentale,3,346,29,traffico,c4,stream applicativo,42,seq,ok
run4-tbt-3s/continentale,continentale,3,347,29,traffico,c1,stream applicativo,104,seq,ok
run4-tbt-3s/continentale,continentale,3,347,29,traffico,c5,stream applicativo,34,seq,ok
run4-tbt-3s/continentale,continentale,3,348,30,traffico,c2,stream applicativo,70,seq,ok
run4-tbt-3s/continentale,continentale,3,349,30,gas/reconcile,m3,treasury,6.0209,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,349,30,gas/reconcile,m2,treasury,28.6252,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,349,30,gas/reconcile,m1,treasury,100.3454,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,349,30,traffico,c3,stream applicativo,53,seq,ok
run4-tbt-3s/continentale,continentale,3,349,30,traffico,c1,stream applicativo,105,seq,ok
run4-tbt-3s/continentale,continentale,3,351,30,traffico,c4,stream applicativo,43,seq,ok
run4-tbt-3s/continentale,continentale,3,351,30,traffico,c2,stream applicativo,71,seq,ok
run4-tbt-3s/continentale,continentale,3,351,30,traffico,c1,stream applicativo,106,seq,ok
run4-tbt-3s/continentale,continentale,3,353,30,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/continentale,continentale,3,354,30,traffico,c3,stream applicativo,54,seq,ok
run4-tbt-3s/continentale,continentale,3,354,30,traffico,c1,stream applicativo,107,seq,ok
run4-tbt-3s/continentale,continentale,3,354,30,traffico,c5,stream applicativo,35,seq,ok
run4-tbt-3s/continentale,continentale,3,355,30,traffico,c2,stream applicativo,72,seq,ok
run4-tbt-3s/continentale,continentale,3,356,30,traffico,c1,stream applicativo,108,seq,ok
run4-tbt-3s/continentale,continentale,3,357,30,traffico,c4,stream applicativo,44,seq,ok
run4-tbt-3s/continentale,continentale,3,358,30,traffico,c3,stream applicativo,55,seq,ok
run4-tbt-3s/continentale,continentale,3,358,30,traffico,c2,stream applicativo,73,seq,ok
run4-tbt-3s/continentale,continentale,3,358,30,traffico,c1,stream applicativo,109,seq,ok
run4-tbt-3s/continentale,continentale,3,360,31,traffico,c1,stream applicativo,110,seq,ok
run4-tbt-3s/continentale,continentale,3,361,31,gas/refill,admin,m1,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/continentale,continentale,3,361,31,gas/refill,admin,m2,100.0,GAS,"l'admin finanzia il nodo: init = dotazione iniziale, refill = rifornimento sotto soglia"
run4-tbt-3s/continentale,continentale,3,361,31,traffico,c5,stream applicativo,36,seq,ok
run4-tbt-3s/continentale,continentale,3,361,31,traffico,c2,stream applicativo,74,seq,ok
run4-tbt-3s/continentale,continentale,3,362,31,gas/reconcile,m3,treasury,4.7925,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,362,31,gas/reconcile,m2,treasury,11.6268,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,362,31,gas/reconcile,m1,treasury,100.7466,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,362,31,traffico,c4,stream applicativo,45,seq,ok
run4-tbt-3s/continentale,continentale,3,362,31,traffico,c3,stream applicativo,56,seq,ok
run4-tbt-3s/continentale,continentale,3,362,31,traffico,c1,stream applicativo,111,seq,ok
run4-tbt-3s/continentale,continentale,3,364,31,traffico,c2,stream applicativo,75,seq,ok
run4-tbt-3s/continentale,continentale,3,364,31,traffico,c1,stream applicativo,112,seq,ok
run4-tbt-3s/continentale,continentale,3,366,31,traffico,c3,stream applicativo,57,seq,ok
run4-tbt-3s/continentale,continentale,3,366,31,traffico,c1,stream applicativo,113,seq,ok
run4-tbt-3s/continentale,continentale,3,367,31,traffico,c5,stream applicativo,37,seq,ok
run4-tbt-3s/continentale,continentale,3,367,31,traffico,c4,stream applicativo,46,seq,ok
run4-tbt-3s/continentale,continentale,3,367,31,traffico,c2,stream applicativo,76,seq,ok
run4-tbt-3s/continentale,continentale,3,369,31,traffico,c1,stream applicativo,114,seq,ok
run4-tbt-3s/continentale,continentale,3,371,31,traffico,c3,stream applicativo,58,seq,ok
run4-tbt-3s/continentale,continentale,3,371,31,traffico,c2,stream applicativo,77,seq,ok
run4-tbt-3s/continentale,continentale,3,371,31,traffico,c1,stream applicativo,115,seq,ok
run4-tbt-3s/continentale,continentale,3,372,32,traffico,c4,stream applicativo,47,seq,ok
run4-tbt-3s/continentale,continentale,3,373,32,traffico,c1,stream applicativo,116,seq,ok
run4-tbt-3s/continentale,continentale,3,374,32,traffico,c2,stream applicativo,78,seq,ok
run4-tbt-3s/continentale,continentale,3,374,32,traffico,c5,stream applicativo,38,seq,ok
run4-tbt-3s/continentale,continentale,3,375,32,gas/reconcile,m3,treasury,3.8038,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,375,32,gas/reconcile,m2,treasury,64.4644,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,375,32,gas/reconcile,m1,treasury,101.5196,GAS,il miner paga il treasury: e' la R_k dell'epoca (Cap. 6.4). sent=0 significa nessun invio (saldo sotto la riserva o RPC fallita)
run4-tbt-3s/continentale,continentale,3,375,32,traffico,c3,stream applicativo,59,seq,ok
run4-tbt-3s/continentale,continentale,3,375,32,traffico,c1,stream applicativo,117,seq,ok
run4-tbt-3s/continentale,continentale,3,377,32,traffico,c2,stream applicativo,79,seq,ok
run4-tbt-3s/continentale,continentale,3,377,32,traffico,c1,stream applicativo,118,seq,ok
