experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_i,validator_j,log_ratio_observed,log_ratio_theoretical,O_i,O_j,B,note,validator_i_host,validator_j_host
run4-tbt-3s,intercontinentale,1,3,none,true,40,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,,0.69139898,0,0,12,not computable: a zero count in the epoch,m2,m3
run4-tbt-3s,intercontinentale,1,3,none,true,40,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,,-1.14824786,0,12,12,not computable: a zero count in the epoch,m2,m1
run4-tbt-3s,intercontinentale,1,3,none,true,40,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,,-1.83964684,0,12,12,not computable: a zero count in the epoch,m3,m1
run4-tbt-3s,intercontinentale,1,3,none,true,41,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,,0.9205003,0,0,12,not computable: a zero count in the epoch,m2,m3
run4-tbt-3s,intercontinentale,1,3,none,true,41,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,,-0.98288121,0,12,12,not computable: a zero count in the epoch,m2,m1
run4-tbt-3s,intercontinentale,1,3,none,true,41,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,,-1.90338151,0,12,12,not computable: a zero count in the epoch,m3,m1
run4-tbt-3s,intercontinentale,1,3,none,true,42,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,,1.08614643,7,0,12,not computable: a zero count in the epoch,m2,m3
run4-tbt-3s,intercontinentale,1,3,none,true,42,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,0.33647224,-0.96681602,7,5,12,,m2,m1
run4-tbt-3s,intercontinentale,1,3,none,true,42,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,,-2.05296245,0,5,12,not computable: a zero count in the epoch,m3,m1
run4-tbt-3s,intercontinentale,1,3,none,true,43,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,,0.76149562,2,0,12,not computable: a zero count in the epoch,m2,m3
run4-tbt-3s,intercontinentale,1,3,none,true,43,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,-1.60943791,-1.13597208,2,10,12,,m2,m1
run4-tbt-3s,intercontinentale,1,3,none,true,43,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,,-1.89746771,0,10,12,not computable: a zero count in the epoch,m3,m1
run4-tbt-3s,intercontinentale,1,3,none,true,44,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,,0.58328875,0,0,12,not computable: a zero count in the epoch,m2,m3
run4-tbt-3s,intercontinentale,1,3,none,true,44,1EjTSBbBL4yFpTtoME9NpC8UpK1PLnzA3NnRS5,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,,-1.16637649,0,12,12,not computable: a zero count in the epoch,m2,m1
run4-tbt-3s,intercontinentale,1,3,none,true,44,1QgfFWVY65u3QeYVETh4jPoFqBBL2MwgpBFZvm,1X6UMfyYAa2CneQRWw6ESrCuLmu9JzSVF142bA,,-1.74966524,0,12,12,not computable: a zero count in the epoch,m3,m1
