experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,argmin_class_host,n,ks_stat,ks_p,mean_gap_x_rate,expected_mean,note
run3-tbt-5s,intercontinentale,1,5,none,true,15,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,16,m2,5,0.39971641,0.30954528,1.56137589,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,16,m1,7,0.27611678,0.56742574,1.14845639,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,17,m2,3,0.43442116,0.50016863,1.25964102,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,17,m1,9,0.34117358,0.1945009,1.3799204,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,18,m2,5,0.3143064,0.6074703,0.94174458,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,18,m1,7,0.26159472,0.63420313,0.65052067,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,19,m1,7,0.36952296,0.2299678,0.53262814,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,19,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,19,m3,3,0.30733974,0.86637918,0.92736723,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,20,m1,8,0.33911302,0.25255109,0.52463882,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,20,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,20,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,21,m1,8,0.3484624,0.2257252,1.21136513,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,21,m2,3,0.39850915,0.59880215,1.101271,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,21,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,22,m1,8,0.47280725,0.03663438,0.40831274,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,22,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,22,m2,3,0.43956549,0.48630779,0.94004715,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,23,m1,5,0.38978996,0.33702876,0.57394843,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,23,m2,7,0.23542174,0.75546472,0.71925658,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,24,m1,10,0.46182166,0.0179597,0.85946118,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,24,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,25,m1,9,0.34927613,0.17434547,0.86016871,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,25,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,25,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,26,m1,10,0.21962782,0.64455539,1.11926602,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,26,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,26,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,27,m2,4,0.2391883,0.93471437,1.52471852,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,27,m1,7,0.46547419,0.06574664,0.38705752,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,27,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,28,m1,9,0.23860871,0.60428507,1.09295985,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,28,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,28,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,29,m1,11,0.19443704,0.73193399,0.873613,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,29,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,30,m1,8,0.30857018,0.35657232,0.86357816,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,30,m2,3,0.53313912,0.2605471,0.40432451,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,30,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,31,m1,10,0.18412607,0.8280595,1.17831218,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,31,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,32,m2,3,0.51572455,0.29764732,1.11565743,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,32,m1,8,0.17903362,0.92234844,0.91174153,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,32,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,33,m1,10,0.17691768,0.86106764,1.16502679,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,33,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,34,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,34,m2,5,0.4488179,0.19632512,0.49576306,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,34,m1,6,0.30331238,0.54096473,0.78973129,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,35,m1,8,0.16321492,0.96070343,0.91256048,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,35,m2,3,0.36913195,0.68030224,0.95879225,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,35,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,36,m1,2,,,,,not computable: n < 3 or W - w_i <= 0
run3-tbt-5s,intercontinentale,1,5,none,true,all,m1,224,0.05579437,0.47148581,0.90293967,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,all,m2,75,0.1311614,0.13839261,1.04069431,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run3-tbt-5s,intercontinentale,1,5,none,true,all,m3,24,0.16296607,0.4960984,1.18940799,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
