experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,validator_i,validator_j,log_ratio_observed,log_ratio_theoretical,O_i,O_j,B,validator_i_host,validator_j_host,note
run4-tbt-3s,nazionale,1,3,none,true,40,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,2.30258509,0.93284892,10,1,12,m1,m2,
run4-tbt-3s,nazionale,1,3,none,true,40,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,0.0,-0.83105582,1,1,12,m3,m2,
run4-tbt-3s,nazionale,1,3,none,true,41,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,2.07944154,1.78068021,8,1,12,m1,m3,
run4-tbt-3s,nazionale,1,3,none,true,41,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,0.98082925,0.99524105,8,3,12,m1,m2,
run4-tbt-3s,nazionale,1,3,none,true,41,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,-1.09861229,-0.78543916,1,3,12,m3,m2,
run4-tbt-3s,nazionale,1,3,none,true,42,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,,1.98524461,12,0,12,m1,m3,not computable: a zero count in the epoch
run4-tbt-3s,nazionale,1,3,none,true,42,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,,1.09280496,12,0,12,m1,m2,not computable: a zero count in the epoch
run4-tbt-3s,nazionale,1,3,none,true,42,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,,-0.89243965,0,0,12,m3,m2,not computable: a zero count in the epoch
run4-tbt-3s,nazionale,1,3,none,true,43,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1.25276297,2.20396151,7,2,12,m1,m3,
run4-tbt-3s,nazionale,1,3,none,true,43,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,0.84729786,1.24730124,7,3,12,m1,m2,
run4-tbt-3s,nazionale,1,3,none,true,43,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,-0.40546511,-0.95666027,2,3,12,m3,m2,
run4-tbt-3s,nazionale,1,3,none,true,44,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1.5040774,1.78068021,9,2,12,m1,m3,
run4-tbt-3s,nazionale,1,3,none,true,44,1ETD6u7wdHS6P9D1mxb1Qx3Aapa2DwAyyZutL2,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,2.19722458,0.99524105,9,1,12,m1,m2,
run4-tbt-3s,nazionale,1,3,none,true,44,1LtuCHDRfFnaxMXGm2gmsN7NoezE7zExV3Cet8,1WKxQntNgmP3dtjbv3UL3DHV2JEciQTnQ4K3sr,0.69314718,-0.78543916,2,1,12,m3,m2,
