sample_height,host,balance_gas
76,c4,98.606
76,c5,98.829
76,m1,107.404
76,m2,49.8177
76,m3,118.98
76,ca,49.3566
79,c1,96.5982
79,c2,97.6578
79,c3,98.2152
79,c4,98.4946
79,c5,98.7732
79,m1,108.2552
79,m2,49.7117
79,m3,118.904
79,ca,49.3566
81,c1,96.3752
81,c2,97.4906
81,c3,98.1036
81,c4,98.4388
81,c5,98.7174
81,m1,108.5898
81,m2,49.7117
81,m3,118.904
81,ca,49.3566
84,c1,96.1522
84,c2,97.3792
84,c3,97.9922
84,c4,98.3274
84,c5,98.6616
84,m1,7.1071
84,m2,21.3295
84,m3,95.478
84,ca,49.3566
87,c1,95.9292
87,c2,97.212
87,c3,97.881
87,c4,98.2716
87,c5,98.5502
87,m1,108.1331
87,m2,21.3295
87,m3,95.478
87,ca,49.3566
90,c1,95.7064
90,c2,97.1004
90,c3,97.7696
90,c4,98.16
90,c5,98.4946
90,m1,108.4171
90,m2,21.5319
90,m3,95.3726
90,ca,49.3566
93,c1,95.539
93,c2,96.9334
93,c3,97.6582
93,c4,98.1044
93,c5,98.4388
93,m1,109.0395
93,m2,21.6989
93,m3,95.3726
93,ca,49.3566
96,c1,95.316
96,c2,96.8218
96,c3,97.5466
96,c4,97.9928
96,c5,98.3832
96,m1,109.7643
96,m2,21.6989
96,m3,95.3726
96,ca,49.3566
99,c1,95.0932
99,c2,96.6546
99,c3,97.4352
99,c4,97.937
99,c5,98.2718
99,m1,7.2126
99,m2,10.9758
99,m3,76.4465
99,ca,49.3566
102,c1,94.8698
102,c2,96.543
102,c3,97.3236
102,c4,97.8252
102,c5,98.2158
102,m1,107.5578
102,m2,111.067
102,m3,76.4465
102,ca,49.3566
105,c1,94.646
105,c2,96.375
105,c3,97.2118
105,c4,97.7692
105,c5,98.1598
105,m1,107.6136
105,m2,111.6698
105,m3,76.4465
105,ca,49.3566
108,c1,94.4222
108,c2,96.207
108,c3,97.1
108,c4,97.6572
108,c5,98.1038
108,m1,108.4532
108,m2,111.6698
108,m3,76.4465
108,ca,49.3566
111,c1,94.254
111,c2,96.0952
111,c3,97.0442
111,c4,97.6014
111,c5,98.0478
111,m1,7.7489
111,m2,46.1581
111,m3,61.512
111,ca,49.3566
114,c1,94.0294
114,c2,95.9272
114,c3,96.9324
114,c4,97.4894
114,c5,97.9362
114,m1,108.0801
114,m2,46.3823
114,m3,61.4064
114,ca,49.3566
117,c1,93.805
117,c2,95.8152
117,c3,96.8208
117,c4,97.3776
117,c5,97.8804
117,m1,108.7955
117,m2,46.3823
117,m3,61.4064
117,ca,49.3566
119,c1,93.5804
119,c2,95.6474
119,c3,96.7088
119,c4,97.3216
119,c5,97.8244
119,m1,109.1311
119,m2,46.3823
119,m3,61.4064
119,ca,49.3566
122,c1,93.3556
122,c2,95.5354
122,c3,96.5968
122,c4,97.2096
122,c5,97.7684
122,m1,7.0756
122,m2,20.8302
122,m3,49.4799
122,ca,49.3566
124,c1,93.131
124,c2,95.3678
124,c3,96.4848
124,c4,97.1538
124,c5,97.6564
124,m1,107.0756
124,m2,21.3796
124,m3,49.4799
124,ca,49.3566
128,c1,92.9626
128,c2,95.2558
128,c3,96.3728
128,c4,97.0418
128,c5,97.6004
128,m1,107.5298
128,m2,21.3032
128,m3,49.9425
128,ca,49.3566
132,c1,92.738
132,c2,95.0878
132,c3,96.2608
132,c4,96.986
132,c5,97.5446
132,m1,108.1462
132,m2,21.3032
132,m3,49.9425
132,ca,49.3566
134,c1,92.5134
134,c2,94.92
134,c3,96.1488
134,c4,96.8742
134,c5,97.4886
134,m1,8.2847
134,m2,9.2929
134,m3,40.309
134,ca,49.3566
137,c1,92.2888
137,c2,94.808
137,c3,96.0368
137,c4,96.8184
137,c5,97.3768
137,m1,108.7173
137,m2,109.1871
137,m3,40.309
137,ca,49.3566
140,c1,92.0644
140,c2,94.6402
140,c3,95.925
140,c4,96.7064
140,c5,97.3208
140,m1,109.6013
140,m2,109.1871
140,m3,40.309
140,ca,49.3566
144,c1,91.8398
144,c2,94.5284
144,c3,95.813
144,c4,96.6506
144,c5,97.265
144,m1,110.4409
144,m2,109.1871
144,m3,40.309
144,ca,49.3566
146,c1,91.6712
146,c2,94.3604
146,c3,95.757
146,c4,96.5386
146,c5,97.209
146,m1,7.1998
146,m2,45.4786
146,m3,32.602
146,ca,49.3566
149,c1,91.4468
149,c2,94.2482
149,c3,95.6452
149,c4,96.4826
149,c5,97.153
149,m1,107.6436
149,m2,45.6532
149,m3,32.526
149,ca,49.3566
152,c1,91.2222
152,c2,94.0796
152,c3,95.5334
152,c4,96.3706
152,c5,97.041
152,m1,108.548
152,m2,45.6532
152,m3,32.526
152,ca,49.3566
155,c1,90.9976
155,c2,93.9674
155,c3,95.4214
155,c4,96.3146
155,c5,96.985
155,m1,109.1086
155,m2,45.7092
155,m3,32.526
155,ca,49.3566
157,c1,90.773
157,c2,93.799
157,c3,95.3094
157,c4,96.2026
157,c5,96.9292
157,m1,7.2982
157,m2,19.5507
157,m3,26.3756
157,ca,49.3566
159,c1,90.5484
159,c2,93.6306
159,c3,95.1974
159,c4,96.0906
159,c5,96.8732
159,m1,108.3774
159,m2,119.5507
159,m3,26.3756
159,ca,49.3566
162,c1,90.3798
162,c2,93.5184
162,c3,95.0856
162,c4,96.0348
162,c5,96.7614
162,m1,109.2942
162,m2,119.5507
162,m3,26.2996
162,ca,49.3566
166,c1,90.1554
166,c2,93.3498
166,c3,94.9738
166,c4,95.923
166,c5,96.7054
166,m1,109.4066
166,m2,119.7747
166,m3,26.4674
166,ca,49.3566
169,c1,89.9308
169,c2,93.2374
169,c3,94.8618
169,c4,95.867
169,c5,96.6494
169,m1,7.3243
169,m2,49.1322
169,m3,21.5289
169,ca,49.3566
171,c1,89.7062
171,c2,93.069
171,c3,94.75
171,c4,95.7552
171,c5,96.5936
171,m1,108.2461
171,m2,49.1322
171,m3,21.5289
171,ca,49.3566
174,c1,89.4816
174,c2,92.9566
174,c3,94.6382
174,c4,95.6992
174,c5,96.5376
174,m1,108.7269
174,m2,49.2212
174,m3,21.5289
174,ca,49.3566
177,c1,89.2568
177,c2,92.788
177,c3,94.5262
177,c4,95.5872
177,c5,96.4256
177,m1,109.6147
177,m2,49.2212
177,m3,21.5289
177,ca,49.3566
180,c1,89.0884
180,c2,92.6758
180,c3,94.4702
180,c4,95.5312
180,c5,96.3696
180,m1,6.9369
180,m2,20.8882
180,m3,17.7574
180,ca,49.3566
183,c1,88.8638
183,c2,92.5072
183,c3,94.3582
183,c4,95.4194
183,c5,96.3136
183,m1,107.9681
183,m2,21.0004
183,m3,117.7574
183,ca,49.3566
186,c1,88.6392
186,c2,92.3386
186,c3,94.246
186,c4,95.3634
186,c5,96.2578
186,m1,108.5349
186,m2,20.8946
186,m3,117.6814
186,ca,49.3566
189,c1,88.4144
189,c2,92.2264
189,c3,94.1338
189,c4,95.2514
189,c5,96.146
189,m1,109.3279
189,m2,21.0068
189,m3,117.6814
189,ca,49.3566
192,c1,88.1898
192,c2,92.0582
192,c3,94.0216
192,c4,95.1954
192,c5,96.09
192,m1,109.5523
192,m2,21.5116
192,m3,117.6814
192,ca,49.3566
195,c1,87.9652
195,c2,91.9458
195,c3,93.9094
195,c4,95.0838
195,c5,96.034
195,m1,7.8956
195,m2,9.8924
195,m3,94.5001
195,ca,49.3566
198,c1,87.7968
198,c2,91.7774
198,c3,93.7972
198,c4,95.0278
198,c5,95.978
198,m1,108.1264
198,m2,110.1838
198,m3,94.4241
198,ca,49.3566
200,c1,87.572
200,c2,91.6652
200,c3,93.6848
200,c4,94.9158
200,c5,95.866
200,m1,108.78
200,m2,110.1838
200,m3,94.4241
200,ca,49.3566
203,c1,87.3474
203,c2,91.4966
203,c3,93.5726
203,c4,94.8042
203,c5,95.81
203,m1,109.5656
203,m2,110.1838
203,m3,94.4241
203,ca,49.3566
206,c1,87.1228
206,c2,91.328
206,c3,93.4604
206,c4,94.7482
206,c5,95.754
206,m1,7.3535
206,m2,45.8539
206,m3,75.8941
206,ca,49.3566
209,c1,86.8984
209,c2,91.2158
209,c3,93.348
209,c4,94.6362
209,c5,95.6982
209,m1,107.8473
209,m2,46.1905
209,m3,75.8941
209,ca,49.3566
211,c1,86.6738
211,c2,91.0476
211,c3,93.2356
211,c4,94.5802
211,c5,95.6422
211,m1,108.5173
211,m2,46.0257
211,m3,75.8941
211,ca,49.3566
214,c1,86.4494
214,c2,90.9352
214,c3,93.1234
214,c4,94.4684
214,c5,95.5302
214,m1,108.8537
214,m2,46.3621
214,m3,75.8941
214,ca,49.3566
218,c1,86.281
218,c2,90.767
218,c3,93.0672
218,c4,94.4126
218,c5,95.4742
218,m1,7.7749
218,m2,19.7893
218,m3,61.0703
218,ca,49.3566
221,c1,86.0566
221,c2,90.6546
221,c3,92.955
221,c4,94.3006
221,c5,95.4182
221,m1,107.6689
221,m2,119.8253
221,m3,61.3919
221,ca,49.3566
223,c1,85.832
223,c2,90.4862
223,c3,92.8426
223,c4,94.2444
223,c5,95.3622
223,m1,108.5175
223,m2,119.8253
223,m3,61.3919
223,ca,49.3566
227,c1,85.6074
227,c2,90.374
227,c3,92.7304
227,c4,94.132
227,c5,95.2502
227,m1,109.4157
227,m2,119.8253
227,m3,61.3919
227,ca,49.3566
229,c1,85.383
229,c2,90.2056
229,c3,92.618
229,c4,94.0758
229,c5,95.1944
229,m1,7.3696
229,m2,49.1074
229,m3,49.4683
229,ca,49.3566
232,c1,85.1584
232,c2,90.0374
232,c3,92.5058
232,c4,93.9636
232,c5,95.1384
232,m1,107.7518
232,m2,49.8158
232,m3,49.4683
232,ca,49.3566
235,c1,84.99
235,c2,89.925
235,c3,92.3934
235,c4,93.9074
235,c5,95.0826
235,m1,108.6068
235,m2,49.822
235,m3,49.3923
235,ca,49.3566
238,c1,84.7654
238,c2,89.7564
238,c3,92.281
238,c4,93.795
238,c5,94.9708
238,m1,109.1124
238,m2,49.822
238,m3,49.3923
238,ca,49.3566
241,c1,84.5408
241,c2,89.644
241,c3,92.1686
241,c4,93.6826
241,c5,94.915
241,m1,7.3185
241,m2,21.0836
241,m3,39.8686
241,ca,49.3566
245,c1,84.3164
245,c2,89.4754
245,c3,92.0564
245,c4,93.6264
245,c5,94.859
245,m1,107.5881
245,m2,21.5706
245,m3,40.3178
245,ca,49.3566
248,c1,84.0916
248,c2,89.3632
248,c3,91.944
248,c4,93.5142
248,c5,94.803
248,m1,108.0235
248,m2,21.7458
248,m3,40.2124
248,ca,49.3566
251,c1,83.867
251,c2,89.195
251,c3,91.8318
251,c4,93.4582
251,c5,94.747
251,m1,108.5283
251,m2,21.858
251,m3,40.2124
251,ca,49.3566
254,c1,83.6986
254,c2,89.0826
254,c3,91.7756
254,c4,93.3462
254,c5,94.6352
254,m1,8.3142
254,m2,9.5144
254,m3,32.5247
254,ca,49.3566
256,c1,83.474
256,c2,88.9142
256,c3,91.6632
256,c4,93.2902
256,c5,94.5792
256,m1,108.7406
256,m2,109.5144
256,m3,32.5247
256,ca,49.3566
258,c1,83.2496
258,c2,88.7456
258,c3,91.551
258,c4,93.178
258,c5,94.5232
258,m1,109.3716
258,m2,109.745
258,m3,32.4485
258,ca,49.3566
261,c1,83.025
261,c2,88.6334
261,c3,91.439
261,c4,93.1218
261,c5,94.4672
261,m1,109.7084
261,m2,109.9132
261,m3,32.4485
261,ca,49.3566
265,c1,82.8008
265,c2,88.465
265,c3,91.3266
265,c4,93.0094
265,c5,94.3554
265,m1,6.9566
265,m2,45.3893
265,m3,26.5382
265,ca,49.3566
267,c1,82.5762
267,c2,88.3528
267,c3,91.2142
267,c4,92.9534
267,c5,94.2994
267,m1,107.7002
267,m2,45.3893
267,m3,26.7518
267,ca,49.3566
270,c1,82.4076
270,c2,88.1844
270,c3,91.102
270,c4,92.8412
270,c5,94.2432
270,m1,108.2112
270,m2,45.3953
270,m3,26.646
270,ca,49.3566
272,c1,82.1834
272,c2,88.072
272,c3,90.9896
272,c4,92.785
272,c5,94.1872
272,m1,109.035
272,m2,45.3953
272,m3,26.646
272,ca,49.3566
275,c1,81.9588
275,c2,87.9038
275,c3,90.8776
275,c4,92.6728
275,c5,94.1312
275,m1,109.5962
275,m2,45.5635
275,m3,26.646
275,ca,49.3566
278,c1,81.7344
278,c2,87.7914
278,c3,90.7654
278,c4,92.6168
278,c5,94.019
278,m1,7.3496
278,m2,20.0504
278,m3,21.6718
278,ca,49.3566
280,c1,81.5096
280,c2,87.6232
280,c3,90.6532
280,c4,92.5044
280,c5,93.9628
280,m1,107.3496
280,m2,20.5446
280,m3,21.6718
280,ca,49.3566
282,c1,81.2848
282,c2,87.4548
282,c3,90.5408
282,c4,92.392
282,c5,93.9066
282,m1,107.9672
282,m2,20.4682
282,m3,21.5958
282,ca,49.3566
285,c1,81.1164
285,c2,87.3424
285,c3,90.4846
285,c4,92.3358
285,c5,93.8504
285,m1,108.9062
285,m2,20.4682
285,m3,21.5958
285,ca,49.3566
288,c1,80.8918
288,c2,87.1738
288,c3,90.3724
288,c4,92.2234
288,c5,93.7382
288,m1,7.1635
288,m2,9.122
288,m3,17.6314
288,ca,49.3566
291,c1,80.6674
291,c2,87.0614
291,c3,90.26
291,c4,92.1674
291,c5,93.6822
291,m1,108.3299
291,m2,109.122
291,m3,117.856
291,ca,49.3566
293,c1,80.4428
293,c2,86.8928
293,c3,90.1478
293,c4,92.055
293,c5,93.626
293,m1,108.7851
293,m2,109.016
293,m3,117.7798
293,ca,49.3566
296,c1,80.218
296,c2,86.7808
296,c3,90.0356
296,c4,91.9988
296,c5,93.57
296,m1,109.8593
296,m2,109.016
296,m3,117.7798
296,ca,49.3566
299,c1,79.9932
299,c2,86.6126
299,c3,89.9234
299,c4,91.8864
299,c5,93.4578
299,m1,110.0277
299,m2,109.353
299,m3,117.7798
299,ca,49.3566
303,c1,79.8248
303,c2,86.5002
303,c3,89.811
303,c4,91.8304
303,c5,93.4016
303,m1,8.1708
303,m2,44.8962
303,m3,94.5788
303,ca,49.3566
305,c1,79.6002
305,c2,86.3318
305,c3,89.6986
305,c4,91.7182
305,c5,93.3454
305,m1,108.2332
305,m2,45.0038
305,m3,94.4732
305,ca,49.3566
308,c1,79.3754
308,c2,86.1632
308,c3,89.5866
308,c4,91.6622
308,c5,93.2894
308,m1,108.2332
308,m2,46.1634
308,m3,94.4732
308,ca,49.3566
310,c1,79.1508
310,c2,86.0512
310,c3,89.4742
310,c4,91.55
310,c5,93.2332
310,m1,108.6822
310,m2,46.1634
310,m3,94.4732
310,ca,49.3566
313,c1,78.926
313,c2,85.8828
313,c3,89.3618
313,c4,91.4938
313,c5,93.1212
313,m1,7.1707
313,m2,19.9682
313,m3,75.9334
313,ca,49.3566
316,c1,78.7012
316,c2,85.7706
316,c3,89.2494
316,c4,91.3816
316,c5,93.065
316,m1,108.1887
316,m2,119.9682
316,m3,75.9334
316,ca,49.3566
319,c1,78.5328
319,c2,85.6022
319,c3,89.1932
319,c4,91.2692
319,c5,93.0088
319,m1,108.5883
319,m2,120.4114
319,m3,75.9334
319,ca,49.3566
322,c1,78.3088
322,c2,85.49
322,c3,89.081
322,c4,91.213
322,c5,92.9526
322,m1,108.9807
322,m2,120.5238
322,m3,75.9334
322,ca,49.3566
325,c1,78.0842
325,c2,85.3216
325,c3,88.9688
325,c4,91.1006
325,c5,92.8402
325,m1,7.2885
325,m2,49.3645
325,m3,60.9837
325,ca,49.3566
328,c1,77.8594
328,c2,85.2094
328,c3,88.8566
328,c4,91.0444
328,c5,92.784
328,m1,108.3547
328,m2,49.3645
328,m3,60.9837
328,ca,49.3566
331,c1,77.6352
331,c2,85.0408
331,c3,88.7442
331,c4,90.932
331,c5,92.7278
331,m1,108.8445
331,m2,49.2879
331,m3,61.1321
331,ca,49.3566
335,c1,77.4104
335,c2,84.8722
335,c3,88.6318
335,c4,90.876
335,c5,92.6716
335,m1,109.6307
335,m2,49.2879
335,m3,61.1321
335,ca,49.3566
337,c1,77.242
337,c2,84.76
337,c3,88.5194
337,c4,90.7636
337,c5,92.6154
337,m1,7.3872
337,m2,20.8702
337,m3,49.2607
337,ca,49.3566
