experiment_id,area,replication_id,target_block_time,dumpfunction,malus_enabled,epoch,argmin_class_host,n,ks_stat,ks_p,mean_gap_x_rate,expected_mean,note
run5-tbt-2s,intercontinentale,1,2,none,true,29,m1,8,0.1731497,0.93847966,0.83343461,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,29,m2,3,0.41873286,0.54293347,1.14445571,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,29,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,30,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,30,m2,3,0.47544967,0.39285076,0.48350454,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,30,m1,7,0.36516988,0.24170416,0.57328377,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,31,m1,10,0.17048244,0.88801857,0.99337525,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,31,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,32,m1,6,0.33681316,0.41127865,1.00994994,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,32,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,32,m2,4,0.43215603,0.34074057,1.10178673,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,33,m1,8,0.32646079,0.29260587,1.22004947,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,33,m2,3,0.52793352,0.27136344,0.40663416,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,33,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,34,m2,5,0.27052659,0.77585311,1.09583857,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,34,m1,7,0.20897668,0.86376053,0.69837534,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,35,m1,10,0.28428668,0.32888002,1.38436491,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,35,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,36,m2,3,0.33501352,0.7732917,1.27047952,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,36,m1,9,0.25268206,0.53360663,1.2885095,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,37,m1,6,0.20409774,0.92258107,0.99305683,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,37,m3,3,0.44789648,0.46406993,1.42382004,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,37,m2,3,0.38704038,0.63064909,1.5020276,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,38,m1,8,0.38002625,0.15120287,1.57912233,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,38,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,38,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,39,m1,11,0.2474299,0.44031277,0.77435426,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,39,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,40,m1,6,0.27220949,0.67573292,1.20990225,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,40,m2,5,0.25452323,0.83032565,0.99331665,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,40,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,41,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,41,m1,9,0.33877355,0.20078669,0.53032275,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,41,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,42,m3,3,0.37865378,0.6539324,1.71320015,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,42,m1,8,0.24047282,0.65938262,1.26715206,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,42,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,43,m1,7,0.1907905,0.92159328,0.81683276,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,43,m2,5,0.30338281,0.65066557,1.34979732,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,44,m1,7,0.32469313,0.37110712,0.64963174,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,44,m2,4,0.27399071,0.84657488,2.57595049,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,44,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,45,m3,3,0.52421794,0.27922766,1.76011595,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,45,m1,6,0.51985432,0.0495718,0.32110779,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,45,m2,3,0.35228166,0.72661248,0.52607952,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,46,m1,8,0.2382187,0.67043396,1.12088127,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,46,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,46,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,47,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,47,m1,9,0.27495709,0.42807619,0.59990415,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,47,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,48,m1,9,0.15248223,0.96486517,1.09572459,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,48,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,48,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,49,m1,10,0.29308198,0.29523775,0.64430463,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,49,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,49,m2,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,50,m1,9,0.24735685,0.56012211,0.98791758,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,50,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,50,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,51,m2,3,0.21499851,0.99458072,1.00360011,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,51,m1,7,0.24687936,0.70309589,1.44568406,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,51,m3,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,52,m2,5,0.250244,0.84384376,0.71169699,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,52,m1,6,0.313939,0.49704326,0.61777987,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,52,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,53,m2,2,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,53,m1,9,0.42763584,0.05208209,1.43926733,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,53,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,54,m2,4,0.2701492,0.85685564,0.64569503,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,54,m1,7,0.18934957,0.92544085,1.00842746,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,54,m3,1,,,,,not computable: n < 3 or W - w_i <= 0
run5-tbt-2s,intercontinentale,1,2,none,true,55,m2,4,0.39954691,0.43884224,0.70427195,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,55,m1,4,0.29133988,0.7971267,0.75766494,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,all,m1,309,0.03667328,0.78604252,1.03961605,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,all,m2,101,0.07236033,0.63884779,0.99213498,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
run5-tbt-2s,intercontinentale,1,2,none,true,all,m3,45,0.08941788,0.83315894,1.0074464,1.0,"gap standardised by (W - w_i) of its round, tested against Exp(1)"
