experiment_id,replication_id,area,target_block_time,dumpfunction,malus_enabled,weight_epoch_length,epoch,cluster_head_host,cluster_head_address,malus_M,psi,n_events,events,registry_records
run1-tbt-15s,1,intercontinentale,15,none,true,12,9,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,9,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,10,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,10,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,10,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,11,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,11,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,11,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,12,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,12,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,12,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,13,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,13,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,13,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,14,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,14,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,14,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,15,m1,1BCbQWmgd57VhPC3P556KkGd4Y4x8a8CV1bddD,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,15,m3,1MLVVG8fMGWs7VjPzEUks1PZciECtd6qf8R948,0.0,1.0,0,,0
run1-tbt-15s,1,intercontinentale,15,none,true,12,15,m2,1PwHZnrqgjRdTWg1eAavbk64Zjg1K2K25m4v5P,0.0,1.0,0,,0
