sample_height,host,balance_gas
476,m1,120.5798
476,m2,115.0605
476,m3,24.7483
476,ca,49.3568
479,c1,66.4044
479,c2,77.5722
479,c3,83.1304
479,c4,86.4404
479,c5,89.1318
479,m1,120.917
479,m2,115.4533
479,m3,24.7483
479,ca,49.3568
482,c1,66.2362
482,c2,77.4036
482,c3,83.018
482,c4,86.3842
482,c5,89.0756
482,m1,121.1978
482,m2,115.4533
482,m3,25.1413
482,ca,49.3568
485,c1,66.0114
485,c2,77.2914
485,c3,82.9056
485,c4,86.272
485,c5,89.0194
485,m1,121.7594
485,m2,115.4533
485,m3,25.1413
485,ca,49.3568
488,c1,65.7868
488,c2,77.123
488,c3,82.7934
488,c4,86.216
488,c5,88.907
488,m1,122.0402
488,m2,115.9027
488,m3,25.1413
488,ca,49.3568
491,c1,65.5624
491,c2,77.011
491,c3,82.6812
491,c4,86.104
491,c5,88.851
491,m1,122.4328
491,m2,115.9027
491,m3,25.1413
491,ca,49.3568
494,c1,65.394
494,c2,76.8428
494,c3,82.625
494,c4,86.0478
494,c5,88.7948
494,m1,123.2742
494,m2,115.9027
494,m3,25.1413
494,ca,49.3568
496,c1,65.1694
496,c2,76.7304
496,c3,82.5126
496,c4,85.9354
496,c5,88.7386
496,m1,123.6114
496,m2,116.0149
496,m3,25.1413
496,ca,49.3568
499,c1,64.9448
499,c2,76.562
499,c3,82.4002
499,c4,85.8792
499,c5,88.6824
499,m1,124.173
499,m2,116.0149
499,m3,25.1413
499,ca,49.3568
502,c1,64.72
502,c2,76.4498
502,c3,82.288
502,c4,85.767
502,c5,88.57
502,m1,8.1871
502,m2,48.6562
502,m3,19.7886
502,ca,49.3568
504,c1,64.5516
504,c2,76.2814
504,c3,82.1756
504,c4,85.711
504,c5,88.5138
504,m1,108.5019
504,m2,48.881
504,m3,119.7886
504,ca,49.3568
507,c1,64.3268
507,c2,76.169
507,c3,82.0632
507,c4,85.5988
507,c5,88.4578
507,m1,109.5001
507,m2,48.775
507,m3,119.6824
507,ca,49.3568
509,c1,64.1022
509,c2,76.0004
509,c3,81.951
509,c4,85.5426
509,c5,88.4016
509,m1,109.9495
509,m2,48.775
509,m3,119.6824
509,ca,49.3568
511,c1,63.8776
511,c2,75.8882
511,c3,81.8386
511,c4,85.4302
511,c5,88.3454
511,m1,110.5109
511,m2,48.775
511,m3,119.6824
511,ca,49.3568
514,c1,63.709
514,c2,75.7196
514,c3,81.7262
514,c4,85.374
514,c5,88.2332
514,m1,111.4099
514,m2,48.775
514,m3,119.6824
514,ca,49.3568
517,c1,63.4844
517,c2,75.6072
517,c3,81.67
517,c4,85.2618
517,c5,88.1772
517,m1,111.9153
517,m2,48.775
517,m3,119.6824
517,ca,49.3568
519,c1,63.2596
519,c2,75.4386
519,c3,81.5576
519,c4,85.2056
519,c5,88.121
519,m1,112.5331
519,m2,48.775
519,m3,119.6824
519,ca,49.3568
523,c1,63.0356
523,c2,75.3264
523,c3,81.4452
523,c4,85.0934
523,c5,88.065
523,m1,111.6655
523,m2,48.9998
523,m3,119.6824
523,ca,49.3568
526,c1,62.8112
526,c2,75.1582
526,c3,81.3328
526,c4,85.0372
526,c5,88.009
526,m1,113.6551
526,m2,48.9998
526,m3,119.6824
526,ca,49.3568
529,c1,62.6428
529,c2,75.0458
529,c3,81.2204
529,c4,84.925
529,c5,87.8968
529,m1,114.0477
529,m2,48.9998
529,m3,119.7946
529,ca,49.3568
531,c1,62.418
531,c2,74.8774
531,c3,81.108
531,c4,84.8688
531,c5,87.8406
531,m1,114.6657
531,m2,48.9998
531,m3,119.7946
531,ca,49.3568
533,c1,62.1932
533,c2,74.7652
533,c3,80.996
533,c4,84.7564
533,c5,87.7844
533,m1,115.0591
533,m2,48.9998
533,m3,119.7946
533,ca,49.3568
536,c1,61.9684
536,c2,74.5968
536,c3,80.8838
536,c4,84.7004
536,c5,87.7282
536,m1,115.6205
536,m2,49.1684
536,m3,119.7946
536,ca,49.3568
539,c1,61.7998
539,c2,74.4844
539,c3,80.8276
539,c4,84.588
539,c5,87.672
539,m1,115.8451
539,m2,49.6176
539,m3,119.7946
539,ca,49.3568
542,c1,61.575
542,c2,74.3158
542,c3,80.7152
542,c4,84.5318
542,c5,87.5596
542,m1,116.3509
542,m2,49.8424
542,m3,119.7946
542,ca,49.3568
545,c1,61.3506
545,c2,74.2036
545,c3,80.603
545,c4,84.4196
545,c5,87.5034
545,m1,116.8561
545,m2,49.8424
545,m3,119.7946
545,ca,49.3568
547,c1,61.126
547,c2,74.0352
547,c3,80.4906
547,c4,84.3634
547,c5,87.4472
547,m1,117.3613
547,m2,49.8424
547,m3,119.7946
547,ca,49.3568
550,c1,60.9576
550,c2,73.923
550,c3,80.3784
550,c4,84.251
550,c5,87.391
550,m1,118.0355
550,m2,49.8424
550,m3,119.7946
550,ca,49.3568
552,c1,60.733
552,c2,73.7548
552,c3,80.2664
552,c4,84.1948
552,c5,87.2786
552,m1,118.7649
552,m2,49.8424
552,m3,119.7946
552,ca,49.3568
555,c1,60.5084
555,c2,73.5862
555,c3,80.154
555,c4,84.0824
555,c5,87.2224
555,m1,119.1019
555,m2,50.0668
555,m3,119.7946
555,ca,49.3568
559,c1,60.2838
559,c2,73.4742
559,c3,80.0418
559,c4,84.0262
559,c5,87.1664
559,m1,119.4953
559,m2,48.9756
559,m3,119.7946
559,ca,49.3568
561,c1,60.0594
561,c2,73.3058
561,c3,79.9296
561,c4,83.9138
561,c5,87.1102
561,m1,119.6637
561,m2,50.6278
561,m3,119.7946
561,ca,49.3568
564,c1,59.8912
564,c2,73.1934
564,c3,79.8736
564,c4,83.8578
564,c5,87.054
564,m1,120.3373
564,m2,50.6278
564,m3,119.7946
564,ca,49.3568
567,c1,59.6664
567,c2,73.0252
567,c3,79.7612
567,c4,83.7454
567,c5,86.9418
567,m1,121.1233
567,m2,50.6278
567,m3,119.7946
567,ca,49.3568
569,c1,59.442
569,c2,72.9128
569,c3,79.649
569,c4,83.6892
569,c5,86.8856
569,m1,121.5721
569,m2,50.6278
569,m3,119.7946
569,ca,49.3568
571,c1,59.2174
571,c2,72.7444
571,c3,79.5366
571,c4,83.5768
571,c5,86.8294
571,m1,122.1337
571,m2,50.6278
571,m3,119.7946
571,ca,49.3568
574,c1,59.049
574,c2,72.632
574,c3,79.4244
574,c4,83.5206
574,c5,86.7732
574,m1,122.6953
574,m2,50.8526
574,m3,119.7946
574,ca,49.3568
576,c1,58.8244
576,c2,72.4634
576,c3,79.312
576,c4,83.4082
576,c5,86.7172
576,m1,123.0321
576,m2,51.3578
576,m3,119.7946
576,ca,49.3568
578,c1,58.5996
578,c2,72.3512
578,c3,79.1996
578,c4,83.352
578,c5,86.605
578,m1,123.6499
578,m2,51.021
578,m3,119.7946
578,ca,49.3568
581,c1,58.3748
581,c2,72.1828
581,c3,79.0872
581,c4,83.2396
581,c5,86.5488
581,m1,124.2679
581,m2,51.021
581,m3,119.7946
581,ca,49.3568
584,c1,58.2062
584,c2,72.0704
584,c3,78.9752
584,c4,83.1834
584,c5,86.4928
584,m1,124.5489
584,m2,51.358
584,m3,119.7946
584,ca,49.3568
587,c1,57.9818
587,c2,71.9018
587,c3,78.919
587,c4,83.071
587,c5,86.4366
587,m1,125.2225
587,m2,51.358
587,m3,119.7946
587,ca,49.3568
590,c1,57.757
590,c2,71.7894
590,c3,78.8066
590,c4,83.0148
590,c5,86.3804
590,m1,125.6721
590,m2,51.5266
590,m3,119.7946
590,ca,49.3568
592,c1,57.5324
592,c2,71.6208
592,c3,78.6946
592,c4,82.9026
592,c5,86.268
592,m1,126.1213
592,m2,51.5266
592,m3,119.7946
592,ca,49.3568
595,c1,57.3078
595,c2,71.5086
595,c3,78.5824
595,c4,82.8466
595,c5,86.2118
595,m1,126.8511
595,m2,51.5266
595,m3,119.7946
595,ca,49.3568
599,c1,57.1392
599,c2,71.3402
599,c3,78.47
599,c4,82.7342
599,c5,86.1556
599,m1,127.5249
599,m2,51.5266
599,m3,119.7946
599,ca,49.3568
602,c1,56.9146
602,c2,71.228
602,c3,78.3578
602,c4,82.678
602,c5,86.0994
602,m1,8.3519
