run_id,livello,tbt,host,address,epoca,peso,height
run2-tbt-10s/continentale,continentale,10,m2,1ZMv2Lqqkcy5zY6fAyGy1Dn6KT3fBVb7GxkCd3,26,46111,317
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,1,1,27
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,1,1,27
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,1,1,27
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,3,9050,41
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,3,20933,41
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,3,5330,41
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,4,13358,53
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,4,41030,53
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,4,107087,53
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,5,105590,65
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,5,38404,65
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,6,113689,77
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,6,41030,77
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,6,10941,77
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,7,105590,89
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,7,43484,89
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,7,13358,89
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,8,41030,101
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,8,113689,101
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,9,107087,113
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,9,10941,113
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,10,13358,125
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,10,35758,125
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,10,112191,125
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,11,107087,137
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,11,43484,137
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,12,105590,149
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,12,41030,149
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,12,10941,149
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,13,115186,161
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,13,13358,161
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,14,40838,173
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,14,112191,173
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,15,116683,185
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,15,46111,185
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,15,10941,185
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,16,112191,197
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,16,41030,197
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,16,13358,197
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,17,107087,209
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,17,38404,209
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,18,115186,221
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,18,46111,221
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,18,12645,221
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,19,104092,233
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,19,38404,233
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,19,11653,233
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,20,115186,245
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,20,41030,245
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,20,15062,245
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,21,104092,257
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,21,38404,257
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,21,11653,257
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,22,115186,269
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,22,46111,269
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,22,15062,269
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,23,43484,281
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,23,13358,281
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,24,114729,293
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,24,46111,293
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,24,15062,293
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,25,41030,305
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,25,113689,305
run2-tbt-10s/intercontinentale,intercontinentale,10,m3,1H2ZSPhnLnBw6i2ghJ5DcHXH7AafiDkSkFdiq2,25,13358,305
run2-tbt-10s/intercontinentale,intercontinentale,10,m2,1U9k1edYTa5QzLkoar9sYbaRncvZGQCJ33agpc,26,46111,317
run2-tbt-10s/intercontinentale,intercontinentale,10,m1,1CoWuY4gZW7xVpsTregiYWuhnsmgnnBimpbDjx,26,115186,317
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,1,1,27
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,1,1,27
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,1,1,27
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,3,9050,41
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,3,20933,41
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,3,5330,41
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,4,41030,53
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,4,107087,53
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,4,13358,53
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,5,104092,65
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,5,38404,65
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,5,11653,65
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,6,105590,77
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,6,13358,77
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,7,41010,89
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,7,115186,89
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,8,38404,101
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,8,105590,101
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,8,10941,101
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,9,115186,113
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,9,46111,113
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,9,15062,113
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,10,112191,125
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,10,38404,125
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,10,13358,125
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,11,107087,137
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,11,43484,137
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,12,121788,149
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,12,46111,149
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,12,10941,149
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,13,41030,161
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,13,115186,161
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,13,15062,161
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,14,46111,173
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,14,13358,173
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,15,105133,185
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,15,43484,185
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,16,107087,197
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,16,41030,197
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,16,10941,197
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,17,113689,209
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,17,13358,209
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,18,105590,221
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,18,35758,221
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,19,115186,233
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,19,46111,233
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,19,12645,233
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,20,104092,245
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,20,38404,245
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,20,11653,245
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,21,123285,257
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,21,46111,257
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,21,15062,257
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,22,105590,269
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,22,13358,269
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,22,38404,269
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,23,107087,281
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,23,41030,281
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,24,112191,293
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,24,10941,293
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,25,105590,305
run2-tbt-10s/nazionale,nazionale,10,m3,1PZ3gzLZ6RaKq1ZtUUs5657xvQwtwxQH2tMqJa,25,13358,305
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,25,40838,305
run2-tbt-10s/nazionale,nazionale,10,m1,1adtRPUq4ybX3pziYy2xMkFSGwepw299oQivBt,26,115186,317
run2-tbt-10s/nazionale,nazionale,10,m2,19kvdJGdyLyMu8NcGpqistnByR71TSqfptkRQe,26,41030,317
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,1,1,27
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,1,1,27
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,1,1,27
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,3,21682,41
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,3,5330,41
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,3,9050,41
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,4,13358,53
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,4,104092,53
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,4,38404,53
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,5,105590,65
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,5,11653,65
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,5,41030,65
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,6,46111,77
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,6,123285,77
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,6,15062,77
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,7,105590,89
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,7,13358,89
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,7,38404,89
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,8,115186,101
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,8,46111,101
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,9,105590,113
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,9,10941,113
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,9,38404,113
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,10,123285,125
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,10,15062,125
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,10,46111,125
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,11,105590,137
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,11,41030,137
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,11,13358,137
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,12,121788,149
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,12,43484,149
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,13,115186,161
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,13,12645,161
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,13,46111,161
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,14,105590,173
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,14,11653,173
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,14,38404,173
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,15,38576,185
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,15,13358,185
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,16,97034,197
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,16,40858,197
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,17,115186,209
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,17,10941,209
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,17,43656,209
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,18,113689,221
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,18,13358,221
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,18,43484,221
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,19,107087,233
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,19,15062,233
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,19,41030,233
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,20,43484,245
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,20,113689,245
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,20,13358,245
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,21,38404,257
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,21,105590,257
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,22,38576,269
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,22,9236,269
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,23,113232,281
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,23,15062,281
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,23,43484,281
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,24,123285,293
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,24,48565,293
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,25,107087,305
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,25,10941,305
run2-tbt-10s/regionale,regionale,10,m2,1S5cgrFXRwv4CuTTTJy8S9h42X7UwwZUUN52kq,25,41030,305
run2-tbt-10s/regionale,regionale,10,m1,1KzW2ShtUjCJuvMCFeYJrHKrcGfjEj2t77aQAv,26,113689,317
run2-tbt-10s/regionale,regionale,10,m3,1ddHuTA1GMyEmio87QhyJBkR7WPUSwnavqqzM,26,13358,317
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,3,1,52
run3-tbt-5s/continentale,continentale,5,m1,1Z3VEAVVVNdushdAEx1zY2ufwRC6JUZYLedtDs,3,1,52
run3-tbt-5s/continentale,continentale,5,m3,16DXgBMMssAC9UUE4fZDpJUNaRG6wpVbEBV2Lj,3,1,52
run3-tbt-5s/continentale,continentale,5,m2,19EEeSY2KeYEN5fm97hBm6Egx4Qu8ShLcWD9iS,5,5186,65
